Ticker,Empresa,Sector,Industria,TipoUniverso,Universo,MarketCap,Beta,ROE,RiskProfile,RiskScore,Precio,RSI,MA50,MA200,MACD_Bull,Pullback,Trend,PE,PriceToBook,EBITDA,NetIncome,DebtToEquity,DebtToEbitda,TargetPrice,Upside_%,TechScore,FundScore,TotalScore,Setup,SignalState,Conviccion,CapitalSugerido_%,SectorScorePromedio,RankingSector,score_anterior,Evolucion,PrioridadRadar
NVDA,NVIDIA Corporation,Technology,Semiconductors,CORE,S&P 500,4824177836032.0,2.335,1.01485,ESPECULATIVO,-1,198.47,69.49,182.38,181.33,True,False,True,40.59,30.67,133230002176.0,120066998272.0,7.25,0.09,268.22,35.14,2,4,5,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.55,6,5,0,BAJA
WFC,Wells Fargo & Company,Financial Services,Banks - Diversified,CORE,S&P 500,248271847424.0,,0.12028,SIN DATO,0,80.74,47.33,83.09,84.48,True,True,False,12.48,1.52,,20668999680.0,,,98.62,22.15,2,3,5,PULLBACK,SEGUIMIENTO,BAJA,4,5.04,8,5,0,BAJA
BA,The Boeing Company,Industrials,Aerospace & Defense,CORE,Dow Jones,175031058432.0,1.128,2.90084,BALANCEADO,1,222.73,59.08,220.34,219.27,True,False,True,89.81,32.08,-3238000128.0,1888999936.0,1032.89,,266.76,19.77,2,2,5,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.93,2,5,0,BAJA
REGN,"Regeneron Pharmaceuticals, Inc.",Healthcare,Biotechnology,CORE,S&P 500,78476345344.0,0.397,0.14864999,DEFENSIVO,-1,742.3,44.22,765.9,672.38,False,True,True,17.9,2.44,4245700096.0,4504900096.0,9.51,0.7,875.45,17.94,2,4,5,PULLBACK,SEGUIMIENTO,BAJA,4,5.63,4,5,0,BAJA
GD,General Dynamics Corporation,Industrials,Aerospace & Defense,CORE,S&P 500,91585167360.0,0.387,0.17658001,DEFENSIVO,-1,338.14,40.84,351.2,336.87,False,True,True,21.87,3.56,6344000000.0,4209999872.0,38.2,1.54,393.93,16.5,2,4,5,PULLBACK,SEGUIMIENTO,BAJA,4,5.93,2,5,0,BAJA
KO,The Coca-Cola Company,Consumer Defensive,Beverages - Non-Alcoholic,CORE,Dow Jones,324038197248.0,0.361,0.43323,DEFENSIVO,-1,75.28,42.83,77.61,71.58,False,True,True,24.76,10.07,16078000128.0,13107000320.0,139.79,2.98,83.67,11.14,2,4,5,PULLBACK,SEGUIMIENTO,BAJA,4,5.62,5,5,0,BAJA
MRK,"Merck & Co., Inc.",Healthcare,Drug Manufacturers - General,CORE,S&P 500,291285336064.0,0.275,0.36882,DEFENSIVO,-1,117.82,46.08,119.12,98.04,False,True,True,16.18,5.54,29105000448.0,18254000128.0,95.96,1.74,129.26,9.71,2,4,5,PULLBACK,SEGUIMIENTO,BAJA,4,5.63,4,5,0,BAJA
NOC,Northrop Grumman Corporation,Industrials,Aerospace & Defense,CORE,S&P 500,96298475520.0,0.046,0.26167,DEFENSIVO,-1,678.0,41.6,709.24,614.93,False,True,True,23.29,5.77,6819999744.0,4182000128.0,107.26,2.62,736.1,8.57,2,4,5,PULLBACK,SEGUIMIENTO,BAJA,4,5.93,2,5,0,BAJA
DUK,Duke Energy Corporation,Utilities,Utilities - Regulated Electric,CORE,S&P 500,100226523136.0,0.454,0.09724,DEFENSIVO,-1,128.79,44.54,128.99,123.19,False,True,True,20.41,1.97,16280999936.0,4904999936.0,171.84,5.6,139.65,8.43,2,4,5,PULLBACK,SEGUIMIENTO,BAJA,4,5.0,9,5,0,BAJA
SO,The Southern Company,Utilities,Utilities - Regulated Electric,CORE,S&P 500,107048796160.0,0.405,0.11043,DEFENSIVO,-1,94.96,43.91,95.24,92.59,False,True,True,24.22,2.95,13927000064.0,4341000192.0,190.59,5.32,102.18,7.61,2,4,5,PULLBACK,SEGUIMIENTO,BAJA,4,5.0,9,5,0,BAJA
CME,CME Group Inc.,Financial Services,Financial Data & Stock Exchanges,CORE,S&P 500,107539947520.0,0.296,0.1475,DEFENSIVO,-1,296.41,43.93,306.27,281.06,False,True,True,26.54,3.7,4590000128.0,4020999936.0,13.08,0.82,311.67,5.15,2,4,5,PULLBACK,SEGUIMIENTO,BAJA,4,5.04,8,5,0,BAJA
CB,Chubb Limited,Financial Services,Insurance - Property & Casualty,CORE,S&P 500,128929488896.0,0.503,0.14337,DEFENSIVO,-1,329.66,52.94,329.0,297.38,True,False,True,12.84,1.75,13267999744.0,10309999616.0,30.94,1.86,342.09,3.77,2,4,5,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.04,8,6,-1,BAJA
SBUX,Starbucks Corporation,Consumer Cyclical,Restaurants,CORE,S&P 500,112585621504.0,0.944,,BALANCEADO,1,98.82,60.67,95.93,89.73,True,False,True,82.35,-13.42,5297299968.0,1368899968.0,,4.81,99.52,0.7,2,2,5,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.82,3,5,0,BAJA
CAT,Caterpillar Inc.,Industrials,Farm & Heavy Construction Machinery,CORE,Dow Jones,355804872704.0,1.519,0.43526,AGRESIVO,1,760.3,56.54,729.96,565.6,True,False,True,40.4,16.59,13960999936.0,8883999744.0,206.67,3.16,746.06,-1.87,2,2,5,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.93,2,5,0,BAJA
ORCL,Oracle Corporation,Technology,Software - Infrastructure,CORE,S&P 500,487863713792.0,1.597,0.57572,AGRESIVO,1,169.62,66.09,150.52,215.79,True,False,False,30.45,14.54,27441000448.0,16188000256.0,415.26,5.91,246.46,45.3,1,3,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.55,6,5,0,BAJA
MA,Mastercard Incorporated,Financial Services,Credit Services,CORE,S&P 500,463353675776.0,0.831,2.09915,BALANCEADO,1,519.2,58.38,512.99,551.27,True,False,False,31.43,60.0,20544000000.0,14968000512.0,256.04,0.97,657.11,26.56,1,3,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.04,8,5,0,BAJA
PANW,"Palo Alto Networks, Inc.",Technology,Software - Infrastructure,CORE,S&P 500,133171200000.0,0.766,0.16259001,DEFENSIVO,0,163.2,50.77,160.24,186.27,True,False,False,91.17,12.21,1536499968.0,1281900032.0,4.89,0.3,205.96,26.2,1,4,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.55,6,5,0,BAJA
V,Visa Inc.,Financial Services,Credit Services,CORE,Dow Jones,606792581120.0,0.799,0.53954,DEFENSIVO,0,314.72,58.23,312.66,334.94,True,False,False,29.55,15.71,28987000832.0,20592001024.0,54.61,0.73,394.86,25.46,1,4,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.04,8,5,0,BAJA
BKNG,Booking Holdings Inc.,Consumer Cyclical,Travel Services,CORE,S&P 500,147193954304.0,1.198,,BALANCEADO,1,185.89,61.27,171.98,203.38,True,False,False,28.04,-26.57,10110000128.0,5404000256.0,,1.92,232.65,25.16,1,3,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.82,3,5,0,BAJA
SCHW,The Charles Schwab Corporation,Financial Services,Capital Markets,CORE,S&P 500,174450065408.0,0.901,0.18101999,BALANCEADO,1,99.56,62.4,95.66,95.88,True,False,False,21.41,4.1,,8417500160.0,115.32,,116.85,17.37,1,3,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.04,8,5,0,BAJA
EOG,"EOG Resources, Inc.",Energy,Oil & Gas E&P,CORE,S&P 500,71423115264.0,0.333,0.16829,DEFENSIVO,-1,133.13,43.01,130.62,117.08,False,False,True,14.6,2.4,11724000256.0,4979999744.0,30.62,0.78,149.73,12.47,1,5,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.22,7,5,0,BAJA
BAC,Bank of America Corporation,Financial Services,Banks - Diversified,CORE,S&P 500,390267961344.0,1.237,0.10217,AGRESIVO,1,54.37,73.32,50.69,51.09,True,False,False,14.27,1.41,,29055000576.0,,,60.56,11.39,1,3,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.04,8,5,0,BAJA
JPM,JPMorgan Chase & Co.,Financial Services,Banks - Diversified,CORE,Dow Jones,822567895040.0,1.043,0.16465001,BALANCEADO,1,304.99,56.33,299.59,303.46,True,False,False,14.61,2.4,,57512001536.0,,,334.43,9.65,1,3,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.04,8,5,0,BAJA
AXP,American Express Company,Financial Services,Credit Services,CORE,Dow Jones,226836676608.0,1.133,0.33992,BALANCEADO,1,330.37,66.14,318.8,335.87,True,False,False,21.49,6.77,,10700999680.0,190.92,,359.63,8.86,1,3,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.04,8,5,0,BAJA
NFLX,"Netflix, Inc.",Communication Services,Entertainment,CORE,S&P 500,451230990336.0,1.669,0.42762002,AGRESIVO,0,106.38,77.43,91.03,106.16,True,False,False,42.05,16.87,13659992064.0,10981200896.0,63.78,1.24,114.03,7.19,1,4,5,SIN SETUP,SEGUIMIENTO,BAJA,4,6.56,1,5,0,BAJA
TSLA,"Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,CORE,S&P 500,1469452386304.0,1.915,0.049250003,ESPECULATIVO,0,391.6,57.52,391.09,398.01,True,False,False,359.27,17.88,10503000064.0,3793999872.0,17.76,1.4,415.3,6.05,1,4,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.82,3,5,0,BAJA
TGT,Target Corporation,Consumer Defensive,Discount Stores,CORE,S&P 500,55569907712.0,1.032,0.24034001,BALANCEADO,1,122.72,57.88,117.25,101.94,False,False,True,15.09,3.44,8072000000.0,3704999936.0,125.52,2.51,124.72,1.63,1,3,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.62,5,5,0,BAJA
LMT,Lockheed Martin Corporation,Industrials,Aerospace & Defense,CORE,S&P 500,140434931712.0,0.24,0.76865,DEFENSIVO,-1,609.36,42.64,636.89,519.59,False,True,True,28.38,20.76,8285000192.0,5016999936.0,338.8,2.75,667.85,9.6,2,3,4,PULLBACK,EVITAR,NULA,0,5.93,2,4,0,IGNORAR
GS,"The Goldman Sachs Group, Inc.",Financial Services,Capital Markets,CORE,Dow Jones,268445663232.0,1.311,0.13861,AGRESIVO,1,904.61,61.47,870.27,818.24,True,False,True,16.52,2.54,,16243999744.0,596.07,,933.75,3.22,2,1,4,TENDENCIA FIRME,EVITAR,NULA,0,5.04,8,4,0,IGNORAR
AEP,"American Electric Power Company, Inc.",Utilities,Utilities - Regulated Electric,CORE,S&P 500,73228869632.0,0.57,0.12486,DEFENSIVO,-1,134.72,58.73,130.13,118.2,True,False,True,20.23,2.34,8956999680.0,3580000000.0,154.24,5.55,137.47,2.04,2,3,4,TENDENCIA FIRME,EVITAR,NULA,0,5.0,9,4,0,IGNORAR
JNJ,Johnson & Johnson,Healthcare,Drug Manufacturers - General,CORE,Dow Jones,572628140032.0,0.329,,DEFENSIVO,-1,237.62,45.14,241.27,201.93,False,True,True,21.56,7.02,34104750080.0,21040001024.0,60.5,1.45,241.92,1.81,2,3,4,PULLBACK,EVITAR,NULA,0,5.63,4,4,0,IGNORAR
MS,Morgan Stanley,Financial Services,Capital Markets,CORE,S&P 500,303201910784.0,1.182,0.15614,BALANCEADO,1,190.95,77.41,168.96,162.91,True,False,True,18.7,2.97,,16248999936.0,455.75,,190.33,-0.32,2,1,4,TENDENCIA FIRME,TOMA DE GANANCIA,NULA,0,5.04,8,4,0,IGNORAR
SNOW,Snowflake Inc.,Technology,Software - Application,CORE,S&P 500,48812838912.0,1.228,-0.53908,AGRESIVO,1,141.2,40.48,164.91,211.48,False,True,False,,25.24,-1286213248.0,-1331616000.0,142.46,,237.89,68.48,1,2,4,PULLBACK,DEBILITÁNDOSE,NULA,0,5.55,6,4,0,IGNORAR
OKLO,Oklo Inc.,Utilities,Utilities - Independent Power Producers,GROWTH,S&P 500,11203865600.0,0.943,-0.12236,BALANCEADO,1,64.55,62.25,59.93,85.54,True,False,False,,7.02,-138772000.0,-105663000.0,0.1,,90.41,40.06,1,2,4,SIN SETUP,EVITAR,NULA,0,5.0,9,4,0,IGNORAR
SHOP,Shopify Inc.,Technology,Software - Application,CORE,S&P 500,163638165504.0,2.822,0.09836,ESPECULATIVO,-1,125.78,56.64,120.26,141.29,True,False,False,133.81,12.17,1928999936.0,1231000064.0,1.4,0.1,159.7,26.96,1,4,4,SIN SETUP,EVITAR,NULA,0,5.55,6,4,0,IGNORAR
COIN,"Coinbase Global, Inc.",Financial Services,Financial Data & Stock Exchanges,CORE,S&P 500,51519430656.0,3.606,0.10055,ESPECULATIVO,-1,191.02,56.72,178.94,274.43,True,False,False,43.03,3.46,1671160960.0,1260327040.0,53.12,4.7,237.91,24.54,1,4,4,SIN SETUP,EVITAR,NULA,0,5.04,8,4,0,IGNORAR
CRWD,"CrowdStrike Holdings, Inc.",Technology,Software - Infrastructure,CORE,S&P 500,102903922688.0,1.072,-0.04137,BALANCEADO,1,405.75,50.35,405.13,460.41,True,False,False,,23.21,-46664000.0,-162502000.0,18.34,,489.86,20.73,1,2,4,SIN SETUP,EVITAR,NULA,0,5.55,6,4,0,IGNORAR
MDLZ,"Mondelez International, Inc.",Consumer Defensive,Confectioners,CORE,S&P 500,72617975808.0,0.389,0.09332,DEFENSIVO,-1,56.58,43.07,58.56,59.96,False,True,False,29.94,2.81,4990000128.0,2451000064.0,84.85,4.4,66.21,17.02,1,4,4,PULLBACK,DEBILITÁNDOSE,NULA,0,5.62,5,4,0,IGNORAR
MET,"MetLife, Inc.",Financial Services,Insurance - Life,CORE,S&P 500,51097051136.0,0.733,0.12020001,DEFENSIVO,0,77.55,69.5,73.23,77.43,True,False,False,16.46,1.79,5961999872.0,3172999936.0,225.97,10.96,89.81,15.81,1,3,4,SIN SETUP,EVITAR,NULA,0,5.04,8,4,0,IGNORAR
UNH,UnitedHealth Group Incorporated,Healthcare,Healthcare Plans,CORE,Dow Jones,284002713600.0,0.408,0.12538,DEFENSIVO,-1,312.89,67.08,284.69,312.6,True,False,False,23.65,3.01,21624999936.0,12056000512.0,81.62,3.84,360.96,15.36,1,4,4,SIN SETUP,EVITAR,NULA,0,5.63,4,4,0,IGNORAR
COP,ConocoPhillips,Energy,Oil & Gas E&P,CORE,S&P 500,145727275008.0,0.192,0.12357,DEFENSIVO,-1,119.23,41.13,118.82,99.69,False,False,True,18.75,2.27,24160999424.0,7960999936.0,37.83,1.01,135.78,13.88,1,4,4,SIN SETUP,EVITAR,NULA,0,5.22,7,4,0,IGNORAR
OXY,Occidental Petroleum Corporation,Energy,Oil & Gas E&P,CORE,S&P 500,55470469120.0,0.23,0.05929,DEFENSIVO,-1,55.94,41.09,55.1,46.35,False,False,True,41.43,1.99,11255000064.0,1350000000.0,63.8,2.07,61.72,10.33,1,4,4,SIN SETUP,EVITAR,NULA,0,5.22,7,4,0,IGNORAR
MPC,Marathon Petroleum Corporation,Energy,Oil & Gas Refining & Marketing,CORE,S&P 500,66154426368.0,0.577,0.24193001,DEFENSIVO,-1,224.45,45.77,219.3,190.1,False,False,True,16.99,3.82,9470999552.0,4043000064.0,142.65,3.63,244.67,9.01,1,4,4,SIN SETUP,EVITAR,NULA,0,5.22,7,4,0,IGNORAR
HUM,Humana Inc.,Healthcare,Healthcare Plans,CORE,S&P 500,23653693440.0,0.445,0.07039,DEFENSIVO,-1,196.14,61.28,181.36,241.35,True,False,False,19.91,1.34,3568999936.0,1188000000.0,74.81,3.72,212.08,8.13,1,4,4,SIN SETUP,EVITAR,NULA,0,5.63,4,4,0,IGNORAR
VLO,Valero Energy Corporation,Energy,Oil & Gas Refining & Marketing,CORE,S&P 500,70333964288.0,0.612,0.08299,DEFENSIVO,0,235.21,49.96,222.85,177.53,False,False,True,31.11,2.96,7599000064.0,2340999936.0,43.99,1.54,246.67,4.87,1,3,4,SIN SETUP,EVITAR,NULA,0,5.22,7,5,-1,IGNORAR
XLE,State Street Energy Select Sector SPDR ETF,,,ETF,Nasdaq,10420169728.0,,,SIN DATO,0,55.9,38.49,56.87,47.73,False,True,True,21.55,1.07,,,,,,,3,0,3,PULLBACK,EVITAR,NULA,0,1.8,10,3,0,IGNORAR
RBLX,Roblox Corporation,Communication Services,Electronic Gaming & Multimedia,CORE,S&P 500,42543624192.0,1.673,-3.67223,AGRESIVO,0,60.03,53.63,61.2,97.63,True,True,False,,107.77,-1006521984.0,-1065057024.0,480.75,,104.63,74.29,2,1,3,PULLBACK,EVITAR,NULA,0,6.56,1,3,0,IGNORAR
RKLB,Rocket Lab Corporation,Industrials,Aerospace & Defense,GROWTH,S&P 500,41381548032.0,2.205,-0.18837999,ESPECULATIVO,-1,71.87,54.26,69.8,59.46,True,False,True,,22.69,-185512992.0,-198208992.0,15.39,,86.68,20.61,2,2,3,TENDENCIA FIRME,EVITAR,NULA,0,5.93,2,3,0,IGNORAR
C,Citigroup Inc.,Financial Services,Banks - Diversified,CORE,S&P 500,230586499072.0,,0.07649,SIN DATO,0,131.82,76.34,114.31,104.88,True,False,True,16.29,1.2,,14744999936.0,,,133.0,0.9,2,1,3,TENDENCIA FIRME,SOBREEXTENDIDA,NULA,0,5.04,8,3,0,IGNORAR
HOOD,"Robinhood Markets, Inc.",Financial Services,Capital Markets,GROWTH,S&P 500,78002716672.0,2.464,0.21993999,ESPECULATIVO,-1,86.64,66.62,75.32,107.39,True,False,False,42.26,8.54,,1883000064.0,136.04,,103.77,19.77,1,3,3,SIN SETUP,EVITAR,NULA,0,5.04,8,3,0,IGNORAR
AI,"C3.ai, Inc.",Technology,Software - Infrastructure,GROWTH,S&P 500,1312894976.0,2.07,-0.55012,ESPECULATIVO,-1,9.04,53.62,9.31,15.61,True,True,False,,1.81,-453099008.0,-434502016.0,8.37,,8.82,-2.45,2,1,2,PULLBACK,TOMA DE GANANCIA,NULA,0,5.55,6,2,0,IGNORAR
SPY,State Street SPDR S&P 500 ETF Trust,,,ETF,Nasdaq,639951044608.0,,,SIN DATO,0,697.29,68.27,674.22,665.58,True,False,True,27.65,1.62,,,,,,,2,0,2,TENDENCIA FIRME,EVITAR,NULA,0,1.8,10,2,0,IGNORAR
QQQ,Invesco QQQ Trust,,,ETF,Nasdaq,248950226944.0,,,SIN DATO,0,633.3,69.56,600.68,597.91,True,False,True,33.46,1.77,,,,,,,2,0,2,TENDENCIA FIRME,EVITAR,NULA,0,1.8,10,2,0,IGNORAR
DIA,State Street SPDR Dow Jones Industrial Average ETF Trust,,,ETF,Nasdaq,39265505280.0,,,SIN DATO,0,483.31,59.95,479.69,469.33,True,False,True,23.69,1.35,,,,,,,2,0,2,TENDENCIA FIRME,EVITAR,NULA,0,1.8,10,2,0,IGNORAR
IWM,iShares Russell 2000 ETF,,,ETF,Nasdaq,75464736768.0,,,SIN DATO,0,268.51,66.97,256.72,244.81,True,False,True,19.44,1.23,,,,,,,2,0,2,TENDENCIA FIRME,EVITAR,NULA,0,1.8,10,2,0,IGNORAR
EEM,iShares MSCI Emerging Markets ETF,,,ETF,Nasdaq,46761660416.0,,,SIN DATO,0,62.15,65.3,59.2,54.63,True,False,True,17.28,1.18,,,,,,,2,0,2,TENDENCIA FIRME,EVITAR,NULA,0,1.8,10,2,0,IGNORAR
IVV,iShares Core S&P 500 ETF,,,ETF,Nasdaq,435395788800.0,,,SIN DATO,0,700.5,68.61,677.16,668.64,True,False,True,27.65,1.63,,,,,,,2,0,2,TENDENCIA FIRME,EVITAR,NULA,0,1.8,10,2,0,IGNORAR
TEM,"Tempus AI, Inc.",Healthcare,Health Information Services,GROWTH,S&P 500,9852901376.0,,-0.89481,SIN DATO,0,54.92,62.33,50.95,67.46,True,False,False,,19.91,-171512992.0,-245028000.0,270.11,,72.73,32.44,1,1,2,SIN SETUP,EVITAR,NULA,0,5.63,4,2,0,IGNORAR
NET,"Cloudflare, Inc.",Technology,Software - Infrastructure,CORE,S&P 500,66291965952.0,1.875,-0.08164,ESPECULATIVO,0,188.34,45.46,193.79,202.0,False,True,False,,45.42,-42443000.0,-102267000.0,241.13,,233.47,23.96,1,1,2,PULLBACK,DEBILITÁNDOSE,NULA,0,5.55,6,2,0,IGNORAR
XLF,State Street Financial Select Sector SPDR ETF,,,ETF,Nasdaq,46084202496.0,,,SIN DATO,0,52.17,65.0,50.9,52.7,True,False,False,17.59,1.53,,,,,,,1,0,1,SIN SETUP,EVITAR,NULA,0,1.8,10,1,0,IGNORAR
XLK,State Street Technology Select Sector SPDR ETF,,,ETF,Nasdaq,40518660096.0,,,SIN DATO,0,148.93,69.27,139.07,139.27,True,False,False,35.4,1.0,,,,,,,1,0,1,SIN SETUP,EVITAR,NULA,0,1.8,10,1,0,IGNORAR
ARKK,ARK Innovation ETF,,,ETF,Nasdaq,,,,SIN DATO,0,76.82,64.86,70.97,77.48,True,False,False,50.58,,,,,,,,1,0,1,SIN SETUP,EVITAR,NULA,0,1.8,10,1,0,IGNORAR
