Ticker,Empresa,Sector,Industria,TipoUniverso,Universo,MarketCap,Beta,ROE,RiskProfile,RiskScore,Precio,RSI,MA50,MA200,MACD_Bull,Pullback,Trend,PE,PriceToBook,EBITDA,NetIncome,DebtToEquity,DebtToEbitda,TargetPrice,Upside_%,TechScore,FundScore,TotalScore,Setup,SignalState,Conviccion,CapitalSugerido_%,SectorScorePromedio,RankingSector,score_anterior,Evolucion,PrioridadRadar
PM,Philip Morris International Inc.,Consumer Defensive,Tobacco,CORE,S&P 500,248570003456.0,0.451,,DEFENSIVO,-1,159.49,40.44,173.36,165.42,True,True,True,21.97,-24.84,18722000896.0,11315999744.0,,2.65,195.17,22.37,3,3,5,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.88,2,0.0,5.0,BAJA
ABBV,AbbVie Inc.,Healthcare,Drug Manufacturers - General,CORE,S&P 500,372006125568.0,0.364,62.25,DEFENSIVO,-1,210.33,45.74,219.95,216.98,True,True,True,88.74,-113.69,29254000640.0,4185999872.0,,2.34,249.0,18.39,3,3,5,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.68,5,0.0,5.0,BAJA
MCD,McDonald's Corporation,Consumer Cyclical,Restaurants,CORE,Dow Jones,215576969216.0,0.532,,DEFENSIVO,-1,303.28,36.51,320.63,309.29,False,True,True,25.4,-120.4,14593999872.0,8562999808.0,,3.76,344.79,13.69,3,3,5,PULLBACK,SEGUIMIENTO,BAJA,4,5.82,4,5.0,0.0,BAJA
F,Ford Motor Company,Consumer Cyclical,Auto Manufacturers,CORE,S&P 500,50928709632.0,1.71,-0.20193,AGRESIVO,0,12.7,61.09,12.71,12.48,True,True,True,,1.41,5392999936.0,-8182000128.0,460.64,30.73,14.04,10.54,3,2,5,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.82,4,0.0,5.0,BAJA
PEP,"PepsiCo, Inc.",Consumer Defensive,Beverages - Non-Alcoholic,CORE,S&P 500,212860043264.0,0.41,0.42848,DEFENSIVO,-1,155.72,48.6,160.36,148.57,True,True,True,25.95,10.43,18173999104.0,8240000000.0,258.08,2.92,170.06,9.21,3,3,5,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.88,2,5.0,0.0,BAJA
TEAM,Atlassian Corporation,Technology,Software - Application,GROWTH,S&P 500,15748158464.0,0.994,-0.13465999,BALANCEADO,1,59.71,33.18,76.99,143.05,False,True,False,,9.96,-22988000.0,-189224992.0,76.38,,165.22,176.7,2,2,5,PULLBACK,SEGUIMIENTO,BAJA,4,5.83,3,6.0,-1.0,BAJA
SNOW,Snowflake Inc.,Technology,Software - Application,CORE,S&P 500,46825062400.0,1.228,-0.53908,AGRESIVO,1,135.45,35.49,165.9,211.89,False,True,False,,24.21,-1286213248.0,-1331616000.0,142.46,,237.89,75.63,2,2,5,PULLBACK,SEGUIMIENTO,BAJA,4,5.83,3,0.0,5.0,BAJA
OKLO,Oklo Inc.,Utilities,Utilities - Independent Power Producers,GROWTH,S&P 500,10164222976.0,0.943,-0.12236,BALANCEADO,1,58.56,55.51,60.12,85.49,True,True,False,,6.37,-138772000.0,-105663000.0,0.1,,90.41,54.38,2,2,5,PULLBACK,SEGUIMIENTO,BAJA,4,4.67,9,5.0,0.0,BAJA
NVDA,NVIDIA Corporation,Technology,Semiconductors,CORE,S&P 500,4774960300032.0,2.335,1.01485,ESPECULATIVO,-1,196.46,68.03,182.12,181.12,True,False,True,40.09,30.36,133230002176.0,120066998272.0,7.25,0.09,268.22,36.53,2,4,5,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.83,3,5.0,0.0,BAJA
SHOP,Shopify Inc.,Technology,Software - Application,CORE,S&P 500,153048121344.0,2.822,0.09836,ESPECULATIVO,-1,117.64,48.1,120.39,141.23,True,True,False,125.15,11.38,1928999936.0,1231000064.0,1.4,0.1,159.7,35.75,2,4,5,PULLBACK,SEGUIMIENTO,BAJA,4,5.83,3,0.0,5.0,BAJA
CRWD,"CrowdStrike Holdings, Inc.",Technology,Software - Infrastructure,CORE,S&P 500,101055070208.0,1.072,-0.04137,BALANCEADO,1,398.46,48.0,405.79,460.87,True,True,False,,22.8,-46664000.0,-162502000.0,18.34,,489.86,22.94,2,2,5,PULLBACK,SEGUIMIENTO,BAJA,4,5.83,3,0.0,5.0,BAJA
BA,The Boeing Company,Industrials,Aerospace & Defense,CORE,Dow Jones,175856205824.0,1.128,2.90084,BALANCEADO,1,223.78,60.26,220.54,219.23,True,False,True,89.87,32.23,-3238000128.0,1888999936.0,1032.89,,266.76,19.21,2,2,5,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.64,6,5.0,0.0,BAJA
GD,General Dynamics Corporation,Industrials,Aerospace & Defense,CORE,S&P 500,92071337984.0,0.387,0.17658001,DEFENSIVO,-1,339.94,42.24,351.37,336.63,False,True,True,22.02,3.58,6344000000.0,4209999872.0,38.2,1.54,393.93,15.88,2,4,5,PULLBACK,SEGUIMIENTO,BAJA,4,5.64,6,0.0,5.0,BAJA
MDLZ,"Mondelez International, Inc.",Consumer Defensive,Confectioners,CORE,S&P 500,74235133952.0,0.389,0.09332,DEFENSIVO,-1,57.84,49.51,58.6,60.02,True,True,False,30.6,2.87,4990000128.0,2451000064.0,84.85,4.4,66.21,14.47,2,4,5,PULLBACK,SEGUIMIENTO,BAJA,4,5.88,2,0.0,5.0,BAJA
OXY,Occidental Petroleum Corporation,Energy,Oil & Gas E&P,CORE,S&P 500,54920081408.0,0.23,0.05929,DEFENSIVO,-1,55.38,38.93,54.86,46.28,False,False,True,41.02,1.97,11255000064.0,1350000000.0,63.8,2.07,61.72,11.45,2,4,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.33,7,0.0,5.0,BAJA
NOC,Northrop Grumman Corporation,Industrials,Aerospace & Defense,CORE,S&P 500,96581124096.0,0.046,0.26167,DEFENSIVO,-1,679.99,42.38,709.38,614.01,False,True,True,23.38,5.79,6819999744.0,4182000128.0,107.26,2.62,736.1,8.25,2,4,5,PULLBACK,SEGUIMIENTO,BAJA,4,5.64,6,0.0,5.0,BAJA
MRK,"Merck & Co., Inc.",Healthcare,Drug Manufacturers - General,CORE,S&P 500,296575795200.0,0.275,0.36882,DEFENSIVO,-1,119.96,52.77,119.03,97.85,True,False,True,16.48,5.64,29105000448.0,18254000128.0,95.96,1.74,129.26,7.75,2,4,5,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.68,5,0.0,5.0,BAJA
RTX,RTX Corporation,Industrials,Aerospace & Defense,CORE,S&P 500,273003970560.0,0.428,0.109519996,DEFENSIVO,-1,202.83,56.03,200.61,176.35,True,False,True,40.98,4.17,14734999552.0,6732000256.0,59.51,2.71,216.34,6.66,2,4,5,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.64,6,0.0,5.0,BAJA
NEE,"NextEra Energy, Inc.",Utilities,Utilities - Regulated Electric,CORE,S&P 500,190471553024.0,0.733,0.083739996,DEFENSIVO,0,91.34,45.45,91.94,81.9,False,True,True,27.68,3.48,14138000384.0,6834999808.0,146.24,6.88,95.16,4.18,2,3,5,PULLBACK,SEGUIMIENTO,BAJA,4,4.67,9,0.0,5.0,BAJA
LRCX,Lam Research Corporation,Technology,Semiconductor Equipment & Materials,CORE,S&P 500,342155132928.0,1.79,0.65565,AGRESIVO,0,272.41,69.6,229.36,163.79,True,False,True,55.94,33.59,7343528960.0,6213408768.0,44.2,0.61,279.13,2.47,2,3,5,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.83,3,0.0,5.0,BAJA
SBUX,Starbucks Corporation,Consumer Cyclical,Restaurants,CORE,S&P 500,112186867712.0,0.944,,BALANCEADO,1,98.47,59.91,95.79,89.7,True,False,True,82.06,-13.37,5297299968.0,1368899968.0,,4.81,99.52,1.06,2,2,5,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.82,4,0.0,5.0,BAJA
CAT,Caterpillar Inc.,Industrials,Farm & Heavy Construction Machinery,CORE,Dow Jones,371660029952.0,1.519,0.43526,AGRESIVO,1,794.18,67.79,728.57,563.72,True,False,True,42.15,17.33,13960999936.0,8883999744.0,206.67,3.16,746.06,-6.06,2,2,5,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.64,6,5.0,0.0,BAJA
ORCL,Oracle Corporation,Technology,Software - Infrastructure,CORE,S&P 500,468853030912.0,1.597,0.57572,AGRESIVO,1,163.02,62.12,150.33,216.0,True,False,False,29.27,13.97,27441000448.0,16188000256.0,415.26,5.91,246.46,51.18,1,3,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.83,3,5.0,0.0,BAJA
BKNG,Booking Holdings Inc.,Consumer Cyclical,Travel Services,CORE,S&P 500,143416901632.0,1.198,,BALANCEADO,1,181.12,57.45,172.36,203.58,True,False,False,27.32,-1.04,10110000128.0,5404000256.0,,1.92,232.65,28.45,1,3,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.82,4,0.0,5.0,BAJA
PANW,"Palo Alto Networks, Inc.",Technology,Software - Infrastructure,CORE,S&P 500,131857440768.0,0.766,0.16259001,DEFENSIVO,0,161.59,49.36,160.49,186.46,True,False,False,89.77,12.09,1536499968.0,1281900032.0,4.89,0.3,205.96,27.46,1,4,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.83,3,0.0,5.0,BAJA
ELV,"Elevance Health, Inc.",Healthcare,Healthcare Plans,CORE,S&P 500,69183193088.0,0.498,0.1325,DEFENSIVO,-1,313.46,56.97,310.89,325.71,True,False,False,12.43,1.58,9040000000.0,5662000128.0,74.39,3.62,380.19,21.29,1,5,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.68,5,0.0,5.0,BAJA
SCHW,The Charles Schwab Corporation,Financial Services,Capital Markets,CORE,S&P 500,172347424768.0,0.901,0.18101999,BALANCEADO,1,98.36,59.7,95.77,95.83,True,False,False,21.15,4.05,,8417500160.0,115.32,,116.85,18.8,1,3,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.3,8,0.0,5.0,BAJA
BAC,Bank of America Corporation,Financial Services,Banks - Diversified,CORE,S&P 500,382875959296.0,1.237,0.10217,AGRESIVO,1,53.35,69.82,50.69,51.05,True,False,False,14.0,1.39,,29055000576.0,,,60.27,12.97,1,3,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.3,8,0.0,5.0,BAJA
EOG,"EOG Resources, Inc.",Energy,Oil & Gas E&P,CORE,S&P 500,71683309568.0,0.333,0.16829,DEFENSIVO,-1,133.62,43.79,130.13,117.02,False,False,True,14.65,2.41,11724000256.0,4979999744.0,30.62,0.78,149.73,12.06,1,5,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.33,7,0.0,5.0,BAJA
AXP,American Express Company,Financial Services,Credit Services,CORE,Dow Jones,224584581120.0,1.133,0.33992,BALANCEADO,1,327.09,64.13,319.26,335.81,True,False,False,21.27,6.7,,10700999680.0,190.92,,359.63,9.95,1,3,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.3,8,0.0,5.0,BAJA
NFLX,"Netflix, Inc.",Communication Services,Entertainment,CORE,S&P 500,450658336768.0,1.669,0.42762002,AGRESIVO,0,106.24,77.27,90.55,106.29,True,False,False,41.99,16.85,13659992064.0,10981200896.0,63.78,1.24,114.03,7.33,1,4,5,SIN SETUP,SEGUIMIENTO,BAJA,4,6.56,1,5.0,0.0,BAJA
LMT,Lockheed Martin Corporation,Industrials,Aerospace & Defense,CORE,S&P 500,140964446208.0,0.24,0.76865,DEFENSIVO,-1,611.66,43.53,637.42,518.84,False,True,True,28.45,20.84,8285000192.0,5016999936.0,338.8,2.75,667.85,9.19,2,3,4,PULLBACK,EVITAR,NULA,0,5.64,6,0.0,4.0,IGNORAR
CME,CME Group Inc.,Financial Services,Financial Data & Stock Exchanges,CORE,S&P 500,107764891648.0,0.296,0.1475,DEFENSIVO,-1,297.03,44.45,306.15,280.95,False,True,True,26.64,3.71,4590000128.0,4020999936.0,13.08,0.82,311.67,4.93,2,3,4,PULLBACK,EVITAR,NULA,0,5.3,8,0.0,4.0,IGNORAR
MS,Morgan Stanley,Financial Services,Capital Markets,CORE,S&P 500,291054780416.0,1.182,0.15614,BALANCEADO,1,183.3,71.98,168.84,162.66,True,False,True,17.94,2.85,,16248999936.0,455.75,,190.33,3.84,2,1,4,TENDENCIA FIRME,SOBREEXTENDIDA,NULA,0,5.3,8,0.0,4.0,IGNORAR
GS,"The Goldman Sachs Group, Inc.",Financial Services,Capital Markets,CORE,Dow Jones,269997686784.0,1.311,0.13861,AGRESIVO,1,909.84,63.3,871.1,817.17,True,False,True,16.61,2.55,,16243999744.0,596.07,,933.75,2.63,2,1,4,TENDENCIA FIRME,EVITAR,NULA,0,5.3,8,0.0,4.0,IGNORAR
C,Citigroup Inc.,Financial Services,Banks - Diversified,CORE,S&P 500,226816720896.0,1.085,0.06831,BALANCEADO,1,129.66,74.44,114.0,104.64,True,False,True,18.52,1.18,,13024000000.0,,,133.0,2.58,2,1,4,TENDENCIA FIRME,SOBREEXTENDIDA,NULA,0,5.3,8,0.0,4.0,IGNORAR
AEP,"American Electric Power Company, Inc.",Utilities,Utilities - Regulated Electric,CORE,S&P 500,73632735232.0,0.57,0.12486,DEFENSIVO,-1,135.46,61.6,129.81,118.04,True,False,True,20.34,2.35,8956999680.0,3580000000.0,154.24,5.55,137.47,1.49,2,3,4,TENDENCIA FIRME,EVITAR,NULA,0,4.67,9,0.0,4.0,IGNORAR
JNJ,Johnson & Johnson,Healthcare,Drug Manufacturers - General,CORE,Dow Jones,578761326592.0,0.329,0.35029998,DEFENSIVO,-1,240.16,50.4,241.14,201.5,False,True,True,21.75,7.09,33835999232.0,26804000768.0,60.5,1.46,241.92,0.73,2,3,4,PULLBACK,EVITAR,NULA,0,5.68,5,4.0,0.0,IGNORAR
COIN,"Coinbase Global, Inc.",Financial Services,Financial Data & Stock Exchanges,CORE,S&P 500,49744277504.0,3.606,0.10055,ESPECULATIVO,-1,184.47,52.79,178.87,275.24,True,False,False,41.45,3.34,1671160960.0,1260327040.0,53.12,4.7,237.91,28.97,1,4,4,SIN SETUP,EVITAR,NULA,0,5.3,8,0.0,4.0,IGNORAR
MET,"MetLife, Inc.",Financial Services,Insurance - Life,CORE,S&P 500,50115297280.0,0.733,0.12020001,DEFENSIVO,0,76.06,65.72,73.27,77.44,True,False,False,16.15,1.76,5961999872.0,3172999936.0,225.97,10.96,89.81,18.08,1,3,4,SIN SETUP,EVITAR,NULA,0,5.3,8,0.0,4.0,IGNORAR
UNH,UnitedHealth Group Incorporated,Healthcare,Healthcare Plans,CORE,Dow Jones,285300686848.0,0.408,0.12538,DEFENSIVO,-1,314.32,68.45,284.15,312.58,True,False,False,23.74,3.03,21624999936.0,12056000512.0,81.62,3.84,360.96,14.84,1,4,4,SIN SETUP,EVITAR,NULA,0,5.68,5,4.0,0.0,IGNORAR
COP,ConocoPhillips,Energy,Oil & Gas E&P,CORE,S&P 500,145183342592.0,0.192,0.12357,DEFENSIVO,-1,118.78,40.11,118.47,99.55,False,False,True,18.7,2.26,24160999424.0,7960999936.0,37.83,1.01,135.78,14.31,1,4,4,SIN SETUP,EVITAR,NULA,0,5.33,7,0.0,4.0,IGNORAR
MPC,Marathon Petroleum Corporation,Energy,Oil & Gas Refining & Marketing,CORE,S&P 500,65980530688.0,0.577,0.24193001,DEFENSIVO,-1,223.86,45.21,218.34,189.81,False,False,True,16.93,3.81,9470999552.0,4043000064.0,142.65,3.63,244.67,9.29,1,4,4,SIN SETUP,EVITAR,NULA,0,5.33,7,0.0,4.0,IGNORAR
HUM,Humana Inc.,Healthcare,Healthcare Plans,CORE,S&P 500,23672385536.0,0.445,0.07039,DEFENSIVO,-1,196.29,61.46,181.19,241.57,True,False,False,19.97,1.34,3568999936.0,1188000000.0,74.81,3.72,212.08,8.05,1,4,4,SIN SETUP,EVITAR,NULA,0,5.68,5,0.0,4.0,IGNORAR
DUK,Duke Energy Corporation,Utilities,Utilities - Regulated Electric,CORE,S&P 500,100996194304.0,0.454,0.09724,DEFENSIVO,-1,129.78,48.14,128.8,123.13,False,False,True,20.57,1.98,16280999936.0,4904999936.0,171.84,5.6,139.65,7.6,1,4,4,SIN SETUP,EVITAR,NULA,0,4.67,9,0.0,4.0,IGNORAR
JPM,JPMorgan Chase & Co.,Financial Services,Banks - Diversified,CORE,Dow Jones,839316537344.0,1.043,0.16134001,BALANCEADO,1,311.2,64.75,299.66,303.37,True,False,False,15.55,2.45,,55680999424.0,,,334.43,7.47,1,2,4,SIN SETUP,EVITAR,NULA,0,5.3,8,4.0,0.0,IGNORAR
SO,The Southern Company,Utilities,Utilities - Regulated Electric,CORE,S&P 500,108255010816.0,0.405,0.11043,DEFENSIVO,-1,96.03,49.62,95.11,92.57,False,False,True,24.5,2.98,13927000064.0,4341000192.0,190.59,5.32,102.18,6.41,1,4,4,SIN SETUP,EVITAR,NULA,0,4.67,9,0.0,4.0,IGNORAR
VLO,Valero Energy Corporation,Energy,Oil & Gas Refining & Marketing,CORE,S&P 500,70441615360.0,0.612,0.08299,DEFENSIVO,0,235.57,50.24,221.75,177.03,False,False,True,31.08,2.97,7599000064.0,2340999936.0,43.99,1.54,246.67,4.71,1,3,4,SIN SETUP,EVITAR,NULA,0,5.33,7,0.0,4.0,IGNORAR
XLE,State Street Energy Select Sector SPDR ETF,,,ETF,Nasdaq,10426694656.0,,,SIN DATO,0,55.93,38.64,56.75,47.66,False,True,True,21.56,1.07,,,,,,,3,0,3,PULLBACK,EVITAR,NULA,0,1.8,10,3.0,0.0,IGNORAR
RBLX,Roblox Corporation,Communication Services,Electronic Gaming & Multimedia,CORE,S&P 500,41331736576.0,1.673,-3.67223,AGRESIVO,0,58.32,49.78,61.34,97.86,True,True,False,,104.7,-1006521984.0,-1065057024.0,480.75,,104.63,79.4,2,1,3,PULLBACK,EVITAR,NULA,0,6.56,1,0.0,3.0,IGNORAR
TEM,"Tempus AI, Inc.",Healthcare,Health Information Services,GROWTH,S&P 500,8885731328.0,,-0.89481,SIN DATO,0,49.53,52.96,51.03,67.52,True,True,False,,17.95,-171512992.0,-245028000.0,270.11,,72.73,46.85,2,1,3,PULLBACK,EVITAR,NULA,0,5.68,5,3.0,0.0,IGNORAR
RKLB,Rocket Lab Corporation,Industrials,Aerospace & Defense,GROWTH,S&P 500,41581916160.0,2.205,-0.18837999,ESPECULATIVO,-1,72.22,54.76,69.84,59.28,True,False,True,,22.8,-185512992.0,-198208992.0,15.39,,86.68,20.03,2,2,3,TENDENCIA FIRME,EVITAR,NULA,0,5.64,6,3.0,0.0,IGNORAR
AI,"C3.ai, Inc.",Technology,Software - Infrastructure,GROWTH,S&P 500,1218993408.0,2.07,-0.55012,ESPECULATIVO,-1,8.39,43.02,9.35,15.69,True,True,False,,1.68,-453099008.0,-434502016.0,8.37,,8.82,5.1,2,2,3,PULLBACK,EVITAR,NULA,0,5.83,3,2.0,1.0,IGNORAR
HOOD,"Robinhood Markets, Inc.",Financial Services,Capital Markets,GROWTH,S&P 500,71205388288.0,2.464,0.21993999,ESPECULATIVO,-1,79.09,58.82,75.39,107.37,True,False,False,38.58,7.8,,1883000064.0,136.04,,103.77,31.21,1,3,3,SIN SETUP,EVITAR,NULA,0,5.3,8,3.0,0.0,IGNORAR
SPY,State Street SPDR S&P 500 ETF Trust,,,ETF,Nasdaq,637145382912.0,,,SIN DATO,0,694.22,66.99,674.17,665.17,True,False,True,27.52,1.62,,,,,,,2,0,2,TENDENCIA FIRME,EVITAR,NULA,0,1.8,10,2.0,0.0,IGNORAR
QQQ,Invesco QQQ Trust,,,ETF,Nasdaq,247089692672.0,,,SIN DATO,0,628.57,67.87,600.53,597.49,True,False,True,33.21,1.76,,,,,,,2,0,2,TENDENCIA FIRME,EVITAR,NULA,0,1.8,10,2.0,0.0,IGNORAR
DIA,State Street SPDR Dow Jones Industrial Average ETF Trust,,,ETF,Nasdaq,39446675456.0,,,SIN DATO,0,485.54,62.63,479.9,469.1,True,False,True,23.8,1.36,,,,,,,2,0,2,TENDENCIA FIRME,EVITAR,NULA,0,1.8,10,2.0,0.0,IGNORAR
IWM,iShares Russell 2000 ETF,,,ETF,Nasdaq,75520942080.0,,,SIN DATO,0,268.71,67.32,256.6,244.55,True,False,True,19.45,1.23,,,,,,,2,0,2,TENDENCIA FIRME,EVITAR,NULA,0,1.8,10,2.0,0.0,IGNORAR
EEM,iShares MSCI Emerging Markets ETF,,,ETF,Nasdaq,46836899840.0,,,SIN DATO,0,62.25,65.84,59.14,54.56,True,False,True,17.31,1.18,,,,,,,2,0,2,TENDENCIA FIRME,EVITAR,NULA,0,1.8,10,2.0,0.0,IGNORAR
IVV,iShares Core S&P 500 ETF,,,ETF,Nasdaq,433624383488.0,,,SIN DATO,0,697.65,67.42,677.12,668.22,True,False,True,27.54,1.62,,,,,,,2,0,2,TENDENCIA FIRME,EVITAR,NULA,0,1.8,10,2.0,0.0,IGNORAR
NET,"Cloudflare, Inc.",Technology,Software - Infrastructure,CORE,S&P 500,62881275904.0,1.875,-0.08164,ESPECULATIVO,0,178.65,40.57,193.67,202.03,False,True,False,,43.08,-42443000.0,-102267000.0,241.13,,233.47,30.68,1,1,2,PULLBACK,DEBILITÁNDOSE,NULA,0,5.83,3,0.0,2.0,IGNORAR
XLF,State Street Financial Select Sector SPDR ETF,,,ETF,Nasdaq,45735948288.0,,,SIN DATO,0,51.77,62.55,50.94,52.7,True,False,False,17.46,1.52,,,,,,,1,0,1,SIN SETUP,EVITAR,NULA,0,1.8,10,1.0,0.0,IGNORAR
XLK,State Street Technology Select Sector SPDR ETF,,,ETF,Nasdaq,40237080576.0,,,SIN DATO,0,147.9,67.99,138.99,139.16,True,False,False,35.16,0.99,,,,,,,1,0,1,SIN SETUP,EVITAR,NULA,0,1.8,10,1.0,0.0,IGNORAR
ARKK,ARK Innovation ETF,,,ETF,Nasdaq,,,,SIN DATO,0,74.88,61.41,70.92,77.45,True,False,False,49.3,,,,,,,,1,0,1,SIN SETUP,EVITAR,NULA,0,1.8,10,1.0,0.0,IGNORAR
