Ticker,TieneCedear,TickerCedearARS,TickerCedearCCL,CedearsPorAccionUSA,Empresa,Sector,Industria,TipoUniverso,Universo,MarketCap,Beta,ROE,RiskProfile,RiskScore,Precio,RSI,MA50,MA200,MACD_Bull,Pullback,Trend,PE,PriceToBook,EBITDA,NetIncome,DebtToEquity,DebtToEbitda,TargetPrice,Upside_%,TechScore,FundScore,TotalScore,Setup,SignalState,Conviccion,CapitalSugerido_%,SectorScorePromedio,RankingSector,score_anterior,Evolucion,PrioridadRadar
MCD,False,,,,McDonald's Corporation,Consumer Cyclical,Restaurants,CORE,Dow Jones,217694519296.0,0.532,,DEFENSIVO,-1,311.8,50.57,319.9,309.51,True,True,True,25.63,-121.58,14593999872.0,8562999808.0,,3.76,344.79,10.58,3,3,5,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.64,4,5,0,BAJA
PEP,False,,,,"PepsiCo, Inc.",Consumer Defensive,Beverages - Non-Alcoholic,CORE,S&P 500,211978354688.0,0.41,0.42848,DEFENSIVO,-1,156.73,50.84,160.07,148.93,True,True,True,25.85,10.39,18173999104.0,8240000000.0,258.08,2.92,170.06,8.51,3,3,5,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.5,5,5,0,BAJA
TEAM,False,,,,Atlassian Corporation,Technology,Software - Application,GROWTH,S&P 500,17317437440.0,0.994,-0.13465999,BALANCEADO,1,66.58,45.82,74.54,140.99,True,True,False,,10.96,-22988000.0,-189224992.0,76.38,,165.22,148.15,2,2,5,PULLBACK,SEGUIMIENTO,BAJA,4,5.38,6,5,0,BAJA
SNOW,False,,,,Snowflake Inc.,Technology,Software - Application,CORE,S&P 500,49848213504.0,1.228,-0.53908,AGRESIVO,1,144.35,43.13,163.96,210.74,True,True,False,,25.77,-1286213248.0,-1331616000.0,142.46,,237.89,64.8,2,2,5,PULLBACK,SEGUIMIENTO,BAJA,4,5.38,6,5,0,BAJA
NVDA,False,,,,NVIDIA Corporation,Technology,Semiconductors,CORE,S&P 500,4798293213184.0,2.335,1.01485,ESPECULATIVO,-1,200.9,70.83,183.28,181.77,True,False,True,40.37,30.5,133230002176.0,120066998272.0,7.25,0.09,268.22,33.51,2,4,5,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.38,6,5,0,BAJA
WFC,False,,,,Wells Fargo & Company,Financial Services,Banks - Diversified,CORE,S&P 500,247441604608.0,,0.12028,SIN DATO,0,81.1,48.49,82.62,84.48,True,True,False,12.44,1.51,,20668999680.0,,,98.62,21.61,2,3,5,PULLBACK,SEGUIMIENTO,BAJA,4,5.09,8,5,0,BAJA
BA,False,,,,The Boeing Company,Industrials,Aerospace & Defense,CORE,Dow Jones,175754035200.0,1.128,2.90084,BALANCEADO,1,225.38,59.92,219.86,219.4,True,False,True,90.18,32.21,-3238000128.0,1888999936.0,1032.89,,266.76,18.36,2,2,5,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.86,2,5,0,BAJA
REGN,False,,,,"Regeneron Pharmaceuticals, Inc.",Healthcare,Biotechnology,CORE,S&P 500,79243337728.0,0.397,0.14864999,DEFENSIVO,-1,748.11,46.12,765.33,674.6,False,True,True,18.07,2.46,4245700096.0,4504900096.0,9.51,0.7,875.45,17.02,2,4,5,PULLBACK,SEGUIMIENTO,BAJA,4,5.37,7,5,0,BAJA
KO,True,KO.BA,KOC.BA,5.0,The Coca-Cola Company,Consumer Defensive,Beverages - Non-Alcoholic,CORE,Dow Jones,323822944256.0,0.361,0.43323,DEFENSIVO,-1,75.86,46.7,77.54,71.62,False,True,True,24.75,10.06,16078000128.0,13107000320.0,139.79,2.98,83.67,10.29,2,4,5,PULLBACK,SEGUIMIENTO,BAJA,4,5.5,5,5,0,BAJA
DUK,False,,,,Duke Energy Corporation,Utilities,Utilities - Regulated Electric,CORE,S&P 500,100063109120.0,0.454,0.09724,DEFENSIVO,-1,127.89,42.25,129.23,123.28,False,True,True,20.38,1.97,16280999936.0,4904999936.0,171.84,5.6,139.65,9.19,2,4,5,PULLBACK,SEGUIMIENTO,BAJA,4,5.0,9,6,-1,BAJA
MRK,False,,,,"Merck & Co., Inc.",Healthcare,Drug Manufacturers - General,CORE,S&P 500,292360355840.0,0.275,0.36882,DEFENSIVO,-1,118.46,49.15,119.12,98.4,False,True,True,16.24,5.56,29105000448.0,18254000128.0,95.96,1.74,129.26,9.12,2,4,5,PULLBACK,SEGUIMIENTO,BAJA,4,5.37,7,5,0,BAJA
SO,False,,,,The Southern Company,Utilities,Utilities - Regulated Electric,CORE,S&P 500,106969882624.0,0.405,0.11043,DEFENSIVO,-1,94.59,42.53,95.42,92.62,False,True,True,24.21,2.95,13927000064.0,4341000192.0,190.59,5.32,102.18,8.03,2,4,5,PULLBACK,SEGUIMIENTO,BAJA,4,5.0,9,6,-1,BAJA
SLB,False,,,,SLB N.V.,Energy,Oil & Gas Equipment & Services,CORE,S&P 500,78832017408.0,0.695,0.13904001,DEFENSIVO,0,53.01,60.39,49.95,40.45,True,False,True,22.35,3.01,7733000192.0,3374000128.0,45.98,1.62,55.61,4.91,2,3,5,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,6.11,1,6,-1,BAJA
LRCX,False,,,,Lam Research Corporation,Technology,Semiconductor Equipment & Materials,CORE,S&P 500,327371653120.0,1.79,0.65565,AGRESIVO,0,267.16,64.43,231.68,166.3,True,False,True,53.41,32.14,7343528960.0,6213408768.0,44.2,0.61,279.13,4.48,2,3,5,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.38,6,5,0,BAJA
AMD,False,,,,"Advanced Micro Devices, Inc.",Technology,Semiconductors,CORE,S&P 500,416455852032.0,1.963,0.07082,ESPECULATIVO,0,277.5,79.48,212.12,202.45,True,False,True,98.24,6.61,6744999936.0,4268999936.0,6.36,0.59,289.35,4.27,2,3,5,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.38,6,5,0,BAJA
NEE,False,,,,"NextEra Energy, Inc.",Utilities,Utilities - Regulated Electric,CORE,S&P 500,189366353920.0,0.733,0.083739996,DEFENSIVO,0,91.78,48.02,92.13,82.2,False,True,True,27.52,3.46,14138000384.0,6834999808.0,146.24,6.88,95.16,3.68,2,3,5,PULLBACK,SEGUIMIENTO,BAJA,4,5.0,9,5,0,BAJA
CB,False,,,,Chubb Limited,Financial Services,Insurance - Property & Casualty,CORE,S&P 500,128891314176.0,0.503,0.14337,DEFENSIVO,-1,330.05,53.83,329.26,297.77,True,False,True,12.84,1.75,13267999744.0,10309999616.0,30.94,1.86,342.09,3.65,2,4,5,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.09,8,5,0,BAJA
SBUX,False,,,,Starbucks Corporation,Consumer Cyclical,Restaurants,CORE,S&P 500,112631193600.0,0.944,,BALANCEADO,1,100.11,63.57,96.09,89.79,True,False,True,82.38,-13.42,5297299968.0,1368899968.0,,4.81,99.52,-0.59,2,2,5,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.64,4,5,0,BAJA
CAT,False,,,,Caterpillar Inc.,Industrials,Farm & Heavy Construction Machinery,CORE,Dow Jones,358236028928.0,1.519,0.43526,AGRESIVO,1,795.33,64.67,733.62,569.59,True,False,True,40.67,16.71,13960999936.0,8883999744.0,206.67,3.16,746.06,-6.19,2,2,5,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.86,2,5,0,BAJA
ORCL,False,,,,Oracle Corporation,Technology,Software - Infrastructure,CORE,S&P 500,491501912064.0,1.597,0.57572,AGRESIVO,1,173.85,65.75,151.54,215.37,True,False,False,30.68,14.65,27441000448.0,16188000256.0,415.26,5.91,246.46,41.77,1,3,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.38,6,5,0,BAJA
MA,False,,,,Mastercard Incorporated,Financial Services,Credit Services,CORE,S&P 500,465731977216.0,0.831,2.09915,BALANCEADO,1,522.43,59.79,511.74,550.85,True,False,False,31.59,60.3,20544000000.0,14968000512.0,256.04,0.97,657.11,25.78,1,3,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.09,8,5,0,BAJA
V,False,,,,Visa Inc.,Financial Services,Credit Services,CORE,Dow Jones,609318338560.0,0.799,0.53954,DEFENSIVO,0,316.86,60.0,312.15,334.55,True,False,False,29.67,15.77,28987000832.0,20592001024.0,54.61,0.73,394.86,24.62,1,4,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.09,8,5,0,BAJA
ZTS,False,,,,Zoetis Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,CORE,S&P 500,51223089152.0,0.974,0.65992,BALANCEADO,1,121.96,55.81,121.92,134.18,True,False,False,20.16,15.48,4065999872.0,2672999936.0,279.59,2.29,151.0,23.81,1,3,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.37,7,5,0,BAJA
PANW,False,,,,"Palo Alto Networks, Inc.",Technology,Software - Infrastructure,CORE,S&P 500,134688956416.0,0.766,0.16259001,DEFENSIVO,0,167.11,54.08,160.28,185.94,True,False,False,92.21,12.35,1536499968.0,1281900032.0,4.89,0.3,205.96,23.25,1,4,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.38,6,5,0,BAJA
IBM,False,,,,International Business Machines Corporation,Technology,Information Technology Services,CORE,Dow Jones,230717259776.0,0.685,0.35158002,DEFENSIVO,0,252.03,55.57,250.58,275.26,True,False,False,22.05,7.06,16117999616.0,10570999808.0,197.33,4.01,307.48,22.0,1,4,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.38,6,5,0,BAJA
CI,False,,,,The Cigna Group,Healthcare,Healthcare Plans,CORE,S&P 500,72009113600.0,0.272,0.1513,DEFENSIVO,-1,278.2,55.83,276.22,283.54,True,False,False,12.15,1.7,12046999552.0,5957000192.0,75.14,2.61,338.79,21.78,1,5,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.37,7,5,0,BAJA
BKNG,False,,,,Booking Holdings Inc.,Consumer Cyclical,Travel Services,CORE,S&P 500,147502776320.0,1.198,,BALANCEADO,1,191.65,65.06,172.1,202.95,True,False,False,28.1,-26.63,10110000128.0,5404000256.0,,1.92,232.65,21.39,1,3,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.64,4,5,0,BAJA
ELV,False,,,,"Elevance Health, Inc.",Healthcare,Healthcare Plans,CORE,S&P 500,68479139840.0,0.498,0.1325,DEFENSIVO,-1,322.29,62.56,309.46,324.62,True,False,False,12.3,1.56,9040000000.0,5662000128.0,74.39,3.62,380.19,17.97,1,5,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.37,7,5,0,BAJA
NFLX,False,,,,"Netflix, Inc.",Communication Services,Entertainment,CORE,S&P 500,454370000896.0,1.669,0.42762002,AGRESIVO,0,96.85,47.75,91.94,105.88,True,False,False,42.34,16.99,13659992064.0,10981200896.0,63.78,1.24,114.03,17.74,1,4,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.67,3,5,0,BAJA
BAC,False,,,,Bank of America Corporation,Financial Services,Banks - Diversified,CORE,S&P 500,390555009024.0,1.237,0.10217,AGRESIVO,1,53.99,68.36,50.65,51.15,True,False,False,14.28,1.42,,29055000576.0,,,60.56,12.17,1,3,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.09,8,5,0,BAJA
VLO,False,,,,Valero Energy Corporation,Energy,Oil & Gas Refining & Marketing,CORE,S&P 500,70567206912.0,0.612,0.08299,DEFENSIVO,0,224.85,43.11,224.39,178.5,False,False,True,31.22,2.97,7599000064.0,2340999936.0,43.99,1.54,246.67,9.7,1,4,5,SIN SETUP,SEGUIMIENTO,BAJA,4,6.11,1,6,-1,BAJA
AXP,False,,,,American Express Company,Financial Services,Credit Services,CORE,Dow Jones,227389390848.0,1.133,0.33992,BALANCEADO,1,333.64,66.57,317.9,335.95,True,False,False,21.55,6.79,,10700999680.0,190.92,,359.63,7.79,1,3,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.09,8,5,0,BAJA
JPM,False,,,,JPMorgan Chase & Co.,Financial Services,Banks - Diversified,CORE,Dow Jones,824828035072.0,1.043,0.16465001,BALANCEADO,1,311.31,62.23,299.39,303.67,True,False,False,14.65,2.41,,57512001536.0,,,334.43,7.43,1,3,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.09,8,5,0,BAJA
F,False,,,,Ford Motor Company,Consumer Cyclical,Auto Manufacturers,CORE,S&P 500,51121242112.0,1.71,-0.20193,AGRESIVO,0,12.89,61.91,12.65,12.5,True,False,True,,1.41,5392999936.0,-8182000128.0,460.64,30.73,14.04,8.91,2,2,4,TENDENCIA FIRME,EVITAR,NULA,0,5.64,4,4,0,IGNORAR
JNJ,False,,,,Johnson & Johnson,Healthcare,Drug Manufacturers - General,CORE,Dow Jones,573483646976.0,0.329,,DEFENSIVO,-1,235.26,41.4,241.34,202.74,False,True,True,21.59,7.03,34104750080.0,21040001024.0,60.5,1.45,241.92,2.83,2,3,4,PULLBACK,EVITAR,NULA,0,5.37,7,5,-1,IGNORAR
AEP,False,,,,"American Electric Power Company, Inc.",Utilities,Utilities - Regulated Electric,CORE,S&P 500,73125593088.0,0.57,0.12486,DEFENSIVO,-1,133.77,54.97,130.68,118.5,True,False,True,20.2,2.34,8956999680.0,3580000000.0,154.24,5.55,137.47,2.77,2,3,4,TENDENCIA FIRME,EVITAR,NULA,0,5.0,9,3,1,IGNORAR
GS,False,,,,"The Goldman Sachs Group, Inc.",Financial Services,Capital Markets,CORE,Dow Jones,267404050432.0,1.311,0.13861,AGRESIVO,1,922.85,64.94,869.57,820.26,True,False,True,16.46,2.53,,16243999744.0,596.07,,933.75,1.18,2,1,4,TENDENCIA FIRME,EVITAR,NULA,0,5.09,8,4,0,IGNORAR
MS,False,,,,Morgan Stanley,Financial Services,Capital Markets,CORE,S&P 500,304885039104.0,1.182,0.15614,BALANCEADO,1,189.35,71.25,169.25,163.38,True,False,True,18.81,2.98,,16248999936.0,455.75,,190.33,0.52,2,1,4,TENDENCIA FIRME,SOBREEXTENDIDA,NULA,0,5.09,8,4,0,IGNORAR
OKLO,False,,,,Oklo Inc.,Utilities,Utilities - Independent Power Producers,GROWTH,S&P 500,11059803136.0,0.943,-0.12236,BALANCEADO,1,67.08,64.96,59.61,85.65,True,False,False,,6.93,-138772000.0,-105663000.0,0.1,,90.41,34.77,1,2,4,SIN SETUP,EVITAR,NULA,0,5.0,9,4,0,IGNORAR
SHOP,False,,,,Shopify Inc.,Technology,Software - Application,CORE,S&P 500,165680709632.0,2.822,0.09836,ESPECULATIVO,-1,131.51,61.42,120.8,141.45,True,False,False,135.48,12.32,1928999936.0,1231000064.0,1.4,0.1,159.7,21.43,1,4,4,SIN SETUP,EVITAR,NULA,0,5.38,6,4,0,IGNORAR
MDLZ,False,,,,"Mondelez International, Inc.",Consumer Defensive,Confectioners,CORE,S&P 500,73163448320.0,0.389,0.09332,DEFENSIVO,-1,57.01,45.73,58.46,59.85,False,True,False,30.16,2.83,4990000128.0,2451000064.0,84.85,4.4,66.21,16.13,1,4,4,PULLBACK,DEBILITÁNDOSE,NULA,0,5.5,5,4,0,IGNORAR
CRWD,False,,,,"CrowdStrike Holdings, Inc.",Technology,Software - Infrastructure,CORE,S&P 500,104321622016.0,1.072,-0.04137,BALANCEADO,1,422.8,55.41,405.32,459.63,True,False,False,,23.53,-46664000.0,-162502000.0,18.34,,489.86,15.86,1,2,4,SIN SETUP,EVITAR,NULA,0,5.38,6,4,0,IGNORAR
MET,False,,,,"MetLife, Inc.",Financial Services,Insurance - Life,CORE,S&P 500,51288125440.0,0.733,0.12020001,DEFENSIVO,0,78.05,69.55,73.23,77.39,True,False,False,16.53,1.8,5961999872.0,3172999936.0,225.97,10.96,89.81,15.07,1,3,4,SIN SETUP,EVITAR,NULA,0,5.09,8,4,0,IGNORAR
COIN,False,,,,"Coinbase Global, Inc.",Financial Services,Financial Data & Stock Exchanges,CORE,S&P 500,52057399296.0,3.606,0.10055,ESPECULATIVO,-1,207.25,64.67,180.21,273.06,True,False,False,43.48,3.5,1671160960.0,1260327040.0,53.12,4.7,237.91,14.79,1,4,4,SIN SETUP,EVITAR,NULA,0,5.09,8,4,0,IGNORAR
UNH,False,,,,UnitedHealth Group Incorporated,Healthcare,Healthcare Plans,CORE,Dow Jones,285246226432.0,0.408,0.12538,DEFENSIVO,-1,323.46,72.65,286.31,312.62,True,False,False,23.75,3.03,21624999936.0,12056000512.0,81.62,3.84,360.96,11.59,1,4,4,SIN SETUP,SOBREEXTENDIDA,NULA,0,5.37,7,4,0,IGNORAR
TSLA,False,,,,"Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,CORE,S&P 500,1464667996160.0,1.915,0.049250003,ESPECULATIVO,0,401.85,60.7,390.36,398.87,True,False,False,358.1,17.83,10503000064.0,3793999872.0,17.76,1.4,415.3,3.35,1,3,4,SIN SETUP,EVITAR,NULA,0,5.64,4,4,0,IGNORAR
XLE,False,,,,State Street Energy Select Sector SPDR ETF,,,ETF,Nasdaq,10437879808.0,,,SIN DATO,0,55.08,37.0,57.01,47.86,False,True,True,21.58,1.07,,,,,,,3,0,3,PULLBACK,EVITAR,NULA,0,1.9,10,3,0,IGNORAR
RBLX,False,,,,Roblox Corporation,Communication Services,Electronic Gaming & Multimedia,CORE,S&P 500,42798755840.0,1.673,-3.67223,AGRESIVO,0,60.2,53.91,61.03,97.2,True,True,False,,108.42,-1006521984.0,-1065057024.0,480.75,,104.63,73.8,2,1,3,PULLBACK,EVITAR,NULA,0,5.67,3,3,0,IGNORAR
C,False,,,,Citigroup Inc.,Financial Services,Banks - Diversified,CORE,S&P 500,230603980800.0,,0.07649,SIN DATO,0,132.24,72.99,114.83,105.33,True,False,True,16.29,1.2,,14744999936.0,,,133.0,0.57,2,1,3,TENDENCIA FIRME,SOBREEXTENDIDA,NULA,0,5.09,8,3,0,IGNORAR
TMUS,False,,,,"T-Mobile US, Inc.",Communication Services,Telecom Services,CORE,S&P 500,213707472896.0,0.422,0.18177,DEFENSIVO,-1,197.05,41.19,209.25,218.55,False,True,False,19.64,3.57,32821000192.0,10992000000.0,208.85,3.77,268.68,36.35,1,3,3,PULLBACK,DEBILITÁNDOSE,NULA,0,5.67,3,3,0,IGNORAR
HOOD,False,,,,"Robinhood Markets, Inc.",Financial Services,Capital Markets,GROWTH,S&P 500,78322335744.0,2.464,0.21993999,ESPECULATIVO,-1,90.83,69.76,75.54,107.35,True,False,False,42.44,8.58,,1883000064.0,136.04,,103.77,14.25,1,3,3,SIN SETUP,EVITAR,NULA,0,5.09,8,3,0,IGNORAR
HUM,False,,,,Humana Inc.,Healthcare,Healthcare Plans,CORE,S&P 500,23780319232.0,0.445,0.07039,DEFENSIVO,-1,203.25,66.37,181.79,240.89,True,False,False,20.02,1.35,3568999936.0,1188000000.0,74.81,3.72,212.08,4.35,1,3,3,SIN SETUP,EVITAR,NULA,0,5.37,7,3,0,IGNORAR
RKLB,False,,,,Rocket Lab Corporation,Industrials,Aerospace & Defense,GROWTH,S&P 500,41927372800.0,2.205,-0.18837999,ESPECULATIVO,-1,85.52,67.41,70.11,59.96,True,False,True,,22.99,-185512992.0,-198208992.0,15.39,,86.68,1.36,2,1,2,TENDENCIA FIRME,EVITAR,NULA,0,5.86,2,2,0,IGNORAR
AI,False,,,,"C3.ai, Inc.",Technology,Software - Infrastructure,GROWTH,S&P 500,1357746432.0,2.07,-0.55012,ESPECULATIVO,-1,9.23,54.94,9.25,15.46,True,True,False,,1.87,-453099008.0,-434502016.0,8.37,,8.82,-4.46,2,1,2,PULLBACK,TOMA DE GANANCIA,NULA,0,5.38,6,1,1,IGNORAR
SPY,False,,,,State Street SPDR S&P 500 ETF Trust,,,ETF,Nasdaq,642025193472.0,,,SIN DATO,0,709.63,73.0,674.98,666.47,True,False,True,27.73,1.63,,,,,,,2,0,2,TENDENCIA FIRME,SOBREEXTENDIDA,NULA,0,1.9,10,2,0,IGNORAR
QQQ,False,,,,Invesco QQQ Trust,,,ETF,Nasdaq,249909395456.0,,,SIN DATO,0,647.59,74.08,602.08,598.88,True,False,True,33.59,1.78,,,,,,,2,0,2,TENDENCIA FIRME,SOBREEXTENDIDA,NULA,0,1.9,10,2,0,IGNORAR
DIA,False,,,,State Street SPDR Dow Jones Industrial Average ETF Trust,,,ETF,Nasdaq,39386554368.0,,,SIN DATO,0,494.34,68.58,479.58,469.81,True,False,True,23.76,1.35,,,,,,,2,0,2,TENDENCIA FIRME,EVITAR,NULA,0,1.9,10,2,0,IGNORAR
IWM,False,,,,iShares Russell 2000 ETF,,,ETF,Nasdaq,75602444288.0,,,SIN DATO,0,275.46,72.67,257.18,245.37,True,False,True,19.47,1.23,,,,,,,2,0,2,TENDENCIA FIRME,SOBREEXTENDIDA,NULA,0,1.9,10,2,0,IGNORAR
EEM,False,,,,iShares MSCI Emerging Markets ETF,,,ETF,Nasdaq,46810566656.0,,,SIN DATO,0,63.58,69.71,59.35,54.77,True,False,True,17.3,1.18,,,,,,,2,0,2,TENDENCIA FIRME,EVITAR,NULA,0,1.9,10,2,0,IGNORAR
XLK,False,,,,State Street Technology Select Sector SPDR ETF,,,ETF,Nasdaq,40721338368.0,,,SIN DATO,0,153.93,74.63,139.61,139.55,True,False,True,35.58,1.0,,,,,,,2,0,2,TENDENCIA FIRME,SOBREEXTENDIDA,NULA,0,1.9,10,2,0,IGNORAR
IVV,False,,,,iShares Core S&P 500 ETF,,,ETF,Nasdaq,436809826304.0,,,SIN DATO,0,712.9,73.34,677.93,669.53,True,False,True,27.74,1.63,,,,,,,2,0,2,TENDENCIA FIRME,SOBREEXTENDIDA,NULA,0,1.9,10,2,0,IGNORAR
TEM,False,,,,"Tempus AI, Inc.",Healthcare,Health Information Services,GROWTH,S&P 500,10007189504.0,,-0.89481,SIN DATO,0,55.29,61.08,50.99,67.4,True,False,False,,20.22,-171512992.0,-245028000.0,270.11,,72.73,31.55,1,1,2,SIN SETUP,EVITAR,NULA,0,5.37,7,2,0,IGNORAR
XLF,False,,,,State Street Financial Select Sector SPDR ETF,,,ETF,Nasdaq,46217424896.0,,,SIN DATO,0,52.49,66.37,50.84,52.7,True,False,False,17.64,1.54,,,,,,,1,0,1,SIN SETUP,EVITAR,NULA,0,1.9,10,1,0,IGNORAR
ARKK,False,,,,ARK Innovation ETF,,,ETF,Nasdaq,,,,SIN DATO,0,79.19,68.49,71.24,77.57,True,False,False,50.75,,,,,,,,1,0,1,SIN SETUP,EVITAR,NULA,0,1.9,10,1,0,IGNORAR
NET,False,,,,"Cloudflare, Inc.",Technology,Software - Infrastructure,CORE,S&P 500,66953691136.0,1.875,-0.08164,ESPECULATIVO,0,199.61,50.58,195.02,202.09,False,False,False,,45.87,-42443000.0,-102267000.0,241.13,,233.47,16.96,0,1,1,SIN SETUP,DEBILITÁNDOSE,NULA,0,5.38,6,2,-1,IGNORAR
