Ticker,Empresa,Sector,Industria,TipoUniverso,Universo,MarketCap,Beta,ROE,RiskProfile,RiskScore,Precio,RSI,MA50,MA200,MACD_Bull,Pullback,Trend,PE,PriceToBook,EBITDA,NetIncome,DebtToEquity,DebtToEbitda,TargetPrice,Upside_%,TechScore,FundScore,TotalScore,Setup,SignalState,Conviccion,CapitalSugerido_%,SectorScorePromedio,RankingSector,score_anterior,Evolucion,PrioridadRadar
PEP,"PepsiCo, Inc.",Consumer Defensive,Beverages - Non-Alcoholic,CORE,S&P 500,211069353984.0,0.41,0.42848,DEFENSIVO,-1,154.41,45.62,160.34,148.68,True,True,True,25.73,10.34,18173999104.0,8240000000.0,258.08,2.92,170.06,10.14,3,3,5,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.62,4,5,0,BAJA
TEAM,Atlassian Corporation,Technology,Software - Application,GROWTH,S&P 500,16851268608.0,0.994,-0.13465999,BALANCEADO,1,63.89,41.23,75.99,142.36,True,True,False,,10.66,-22988000.0,-189224992.0,76.38,,165.22,158.59,2,2,5,PULLBACK,SEGUIMIENTO,BAJA,4,5.55,6,5,0,BAJA
NVDA,NVIDIA Corporation,Technology,Semiconductors,CORE,S&P 500,4860635774976.0,2.335,1.01485,ESPECULATIVO,-1,199.99,70.52,182.41,181.34,True,False,True,40.9,30.9,133230002176.0,120066998272.0,7.25,0.09,268.22,34.12,2,4,5,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.55,6,5,0,BAJA
WFC,Wells Fargo & Company,Financial Services,Banks - Diversified,CORE,S&P 500,248087658496.0,,0.12028,SIN DATO,0,80.68,47.19,83.09,84.48,True,True,False,12.47,1.52,,20668999680.0,,,98.62,22.24,2,3,5,PULLBACK,SEGUIMIENTO,BAJA,4,5.13,8,6,-1,BAJA
BA,The Boeing Company,Industrials,Aerospace & Defense,CORE,Dow Jones,175164653568.0,1.128,2.90084,BALANCEADO,1,222.98,59.35,220.34,219.28,True,False,True,89.88,32.1,-3238000128.0,1888999936.0,1032.89,,266.76,19.63,2,2,5,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.93,2,5,0,BAJA
REGN,"Regeneron Pharmaceuticals, Inc.",Healthcare,Biotechnology,CORE,S&P 500,78730067968.0,0.397,0.14864999,DEFENSIVO,-1,744.71,44.97,765.95,672.39,False,True,True,17.95,2.44,4245700096.0,4504900096.0,9.51,0.7,875.45,17.56,2,4,5,PULLBACK,SEGUIMIENTO,BAJA,4,5.58,5,6,-1,BAJA
GD,General Dynamics Corporation,Industrials,Aerospace & Defense,CORE,S&P 500,91461935104.0,0.387,0.17658001,DEFENSIVO,-1,337.69,40.5,351.19,336.87,False,True,True,21.84,3.56,6344000000.0,4209999872.0,38.2,1.54,393.93,16.65,2,4,5,PULLBACK,SEGUIMIENTO,BAJA,4,5.93,2,5,0,BAJA
KO,The Coca-Cola Company,Consumer Defensive,Beverages - Non-Alcoholic,CORE,Dow Jones,324016635904.0,0.361,0.43323,DEFENSIVO,-1,75.29,42.84,77.61,71.58,False,True,True,24.76,10.07,16078000128.0,13107000320.0,139.79,2.98,83.67,11.13,2,4,5,PULLBACK,SEGUIMIENTO,BAJA,4,5.62,4,6,-1,BAJA
MRK,"Merck & Co., Inc.",Healthcare,Drug Manufacturers - General,CORE,S&P 500,290308259840.0,0.275,0.36882,DEFENSIVO,-1,117.42,45.01,119.12,98.04,False,True,True,16.13,5.52,29105000448.0,18254000128.0,95.96,1.74,129.26,10.08,2,4,5,PULLBACK,SEGUIMIENTO,BAJA,4,5.58,5,5,0,BAJA
NOC,Northrop Grumman Corporation,Industrials,Aerospace & Defense,CORE,S&P 500,96155025408.0,0.046,0.26167,DEFENSIVO,-1,676.99,41.22,709.22,614.92,False,True,True,23.26,5.77,6819999744.0,4182000128.0,107.26,2.62,736.1,8.73,2,4,5,PULLBACK,SEGUIMIENTO,BAJA,4,5.93,2,5,0,BAJA
DUK,Duke Energy Corporation,Utilities,Utilities - Regulated Electric,CORE,S&P 500,100210032640.0,0.454,0.09724,DEFENSIVO,-1,128.77,44.47,128.99,123.19,False,True,True,20.41,1.97,16280999936.0,4904999936.0,171.84,5.6,139.65,8.45,2,4,5,PULLBACK,SEGUIMIENTO,BAJA,4,5.0,9,4,1,BAJA
SO,The Southern Company,Utilities,Utilities - Regulated Electric,CORE,S&P 500,107071340544.0,0.405,0.11043,DEFENSIVO,-1,94.98,44.01,95.25,92.6,False,True,True,24.23,2.95,13927000064.0,4341000192.0,190.59,5.32,102.18,7.58,2,4,5,PULLBACK,SEGUIMIENTO,BAJA,4,5.0,9,4,1,BAJA
CME,CME Group Inc.,Financial Services,Financial Data & Stock Exchanges,CORE,S&P 500,107345846272.0,0.296,0.1475,DEFENSIVO,-1,295.88,43.49,306.26,281.05,False,True,True,26.49,3.7,4590000128.0,4020999936.0,13.08,0.82,311.67,5.34,2,4,5,PULLBACK,SEGUIMIENTO,BAJA,4,5.13,8,4,1,BAJA
SBUX,Starbucks Corporation,Consumer Cyclical,Restaurants,CORE,S&P 500,112141295616.0,0.944,,BALANCEADO,1,98.43,59.78,95.92,89.73,True,False,True,82.02,-13.37,5297299968.0,1368899968.0,,4.81,99.52,1.1,2,2,5,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.91,3,5,0,BAJA
CAT,Caterpillar Inc.,Industrials,Farm & Heavy Construction Machinery,CORE,Dow Jones,359895007232.0,1.519,0.43526,AGRESIVO,1,769.04,59.06,730.14,565.64,True,False,True,40.86,16.79,13960999936.0,8883999744.0,206.67,3.16,746.06,-2.99,2,2,5,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.93,2,5,0,BAJA
ORCL,Oracle Corporation,Technology,Software - Infrastructure,CORE,S&P 500,491286200320.0,1.597,0.57572,AGRESIVO,1,170.82,66.72,150.55,215.8,True,False,False,30.67,14.64,27441000448.0,16188000256.0,415.26,5.91,246.46,44.28,1,3,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.55,6,5,0,BAJA
MA,Mastercard Incorporated,Financial Services,Credit Services,CORE,S&P 500,461533052928.0,0.831,2.09915,BALANCEADO,1,517.16,57.37,512.95,551.26,True,False,False,31.31,59.76,20544000000.0,14968000512.0,256.04,0.97,657.11,27.06,1,3,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.13,8,6,-1,BAJA
PANW,"Palo Alto Networks, Inc.",Technology,Software - Infrastructure,CORE,S&P 500,132771364864.0,0.766,0.16259001,DEFENSIVO,0,162.71,50.35,160.23,186.27,True,False,False,90.9,12.18,1536499968.0,1281900032.0,4.89,0.3,205.96,26.58,1,4,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.55,6,5,0,BAJA
V,Visa Inc.,Financial Services,Credit Services,CORE,Dow Jones,603813773312.0,0.799,0.53954,DEFENSIVO,0,313.17,56.7,312.63,334.93,True,False,False,29.41,15.63,28987000832.0,20592001024.0,54.61,0.73,394.86,26.08,1,4,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.13,8,6,-1,BAJA
BKNG,Booking Holdings Inc.,Consumer Cyclical,Travel Services,CORE,S&P 500,147011846144.0,1.198,,BALANCEADO,1,185.66,61.1,171.98,203.37,True,False,False,28.0,-1.06,10110000128.0,5404000256.0,,1.92,232.65,25.31,1,3,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.91,3,5,0,BAJA
SCHW,The Charles Schwab Corporation,Financial Services,Capital Markets,CORE,S&P 500,174362460160.0,0.901,0.18101999,BALANCEADO,1,99.51,62.3,95.66,95.88,True,False,False,21.4,4.1,,8417500160.0,115.32,,116.85,17.43,1,3,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.13,8,5,0,BAJA
EOG,"EOG Resources, Inc.",Energy,Oil & Gas E&P,CORE,S&P 500,71326539776.0,0.333,0.16829,DEFENSIVO,-1,132.95,42.73,130.62,117.08,False,False,True,14.58,2.4,11724000256.0,4979999744.0,30.62,0.78,149.73,12.62,1,5,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.33,7,5,0,BAJA
BAC,Bank of America Corporation,Financial Services,Banks - Diversified,CORE,S&P 500,389478547456.0,1.237,0.10217,AGRESIVO,1,54.26,72.99,50.69,51.09,True,False,False,14.24,1.41,,29055000576.0,,,60.56,11.62,1,3,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.13,8,5,0,BAJA
JPM,JPMorgan Chase & Co.,Financial Services,Banks - Diversified,CORE,Dow Jones,823702585344.0,1.043,0.16465001,BALANCEADO,1,305.41,56.83,299.6,303.46,True,False,False,14.63,2.41,,57512001536.0,,,334.43,9.5,1,3,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.13,8,4,1,BAJA
AXP,American Express Company,Financial Services,Credit Services,CORE,Dow Jones,226829795328.0,1.133,0.33992,BALANCEADO,1,330.36,66.14,318.8,335.87,True,False,False,21.49,6.77,,10700999680.0,190.92,,359.63,8.86,1,3,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.13,8,5,0,BAJA
NFLX,"Netflix, Inc.",Communication Services,Entertainment,CORE,S&P 500,449682735104.0,1.669,0.42762002,AGRESIVO,0,106.0,76.14,91.02,106.16,True,False,False,41.9,16.82,13659992064.0,10981200896.0,63.78,1.24,114.03,7.58,1,4,5,SIN SETUP,SEGUIMIENTO,BAJA,4,6.56,1,5,0,BAJA
TSLA,"Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,CORE,S&P 500,1469902618624.0,1.915,0.049250003,ESPECULATIVO,0,391.81,57.59,391.1,398.01,True,False,False,359.38,17.89,10503000064.0,3793999872.0,17.76,1.4,415.3,5.99,1,4,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.91,3,6,-1,BAJA
VLO,Valero Energy Corporation,Energy,Oil & Gas Refining & Marketing,CORE,S&P 500,70244253696.0,0.612,0.08299,DEFENSIVO,0,234.91,49.73,222.85,177.53,False,False,True,31.07,2.96,7599000064.0,2340999936.0,43.99,1.54,246.67,5.0,1,4,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.33,7,4,1,BAJA
TGT,Target Corporation,Consumer Defensive,Discount Stores,CORE,S&P 500,55284789248.0,1.032,0.24034001,BALANCEADO,1,122.08,56.81,117.24,101.94,False,False,True,15.02,3.42,8072000000.0,3704999936.0,125.52,2.51,124.72,2.16,1,3,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.62,4,6,-1,BAJA
LMT,Lockheed Martin Corporation,Industrials,Aerospace & Defense,CORE,S&P 500,140436668416.0,0.24,0.76865,DEFENSIVO,-1,609.37,42.64,636.89,519.59,False,True,True,28.38,20.76,8285000192.0,5016999936.0,338.8,2.75,667.85,9.6,2,3,4,PULLBACK,EVITAR,NULA,0,5.93,2,4,0,IGNORAR
GS,"The Goldman Sachs Group, Inc.",Financial Services,Capital Markets,CORE,Dow Jones,268558434304.0,1.311,0.13861,AGRESIVO,1,904.99,61.6,870.27,818.24,True,False,True,16.53,2.54,,16243999744.0,596.07,,933.75,3.18,2,1,4,TENDENCIA FIRME,EVITAR,NULA,0,5.13,8,4,0,IGNORAR
AEP,"American Electric Power Company, Inc.",Utilities,Utilities - Regulated Electric,CORE,S&P 500,73190817792.0,0.57,0.12486,DEFENSIVO,-1,134.65,58.48,130.13,118.2,True,False,True,20.22,2.34,8956999680.0,3580000000.0,154.24,5.55,137.47,2.1,2,3,4,TENDENCIA FIRME,EVITAR,NULA,0,5.0,9,4,0,IGNORAR
JNJ,Johnson & Johnson,Healthcare,Drug Manufacturers - General,CORE,Dow Jones,574724767744.0,0.329,,DEFENSIVO,-1,238.49,46.81,241.29,201.93,False,True,True,21.64,7.04,34104750080.0,21040001024.0,60.5,1.45,241.92,1.44,2,3,4,PULLBACK,EVITAR,NULA,0,5.58,5,4,0,IGNORAR
MS,Morgan Stanley,Financial Services,Capital Markets,CORE,S&P 500,303668428800.0,1.182,0.15614,BALANCEADO,1,191.24,77.58,168.96,162.91,True,False,True,18.73,2.97,,16248999936.0,455.75,,190.33,-0.47,2,1,4,TENDENCIA FIRME,TOMA DE GANANCIA,NULA,0,5.13,8,4,0,IGNORAR
SNOW,Snowflake Inc.,Technology,Software - Application,CORE,S&P 500,48814567424.0,1.228,-0.53908,AGRESIVO,1,141.25,40.52,164.91,211.48,False,True,False,,25.24,-1286213248.0,-1331616000.0,142.46,,237.89,68.42,1,2,4,PULLBACK,DEBILITÁNDOSE,NULA,0,5.55,6,5,-1,IGNORAR
OKLO,Oklo Inc.,Utilities,Utilities - Independent Power Producers,GROWTH,S&P 500,11270480896.0,0.943,-0.12236,BALANCEADO,1,64.93,62.61,59.94,85.54,True,False,False,,7.06,-138772000.0,-105663000.0,0.1,,90.41,39.24,1,2,4,SIN SETUP,EVITAR,NULA,0,5.0,9,5,-1,IGNORAR
SHOP,Shopify Inc.,Technology,Software - Application,CORE,S&P 500,162857566208.0,2.822,0.09836,ESPECULATIVO,-1,125.18,56.1,120.25,141.28,True,False,False,133.17,12.11,1928999936.0,1231000064.0,1.4,0.1,159.7,27.57,1,4,4,SIN SETUP,EVITAR,NULA,0,5.55,6,5,-1,IGNORAR
COIN,"Coinbase Global, Inc.",Financial Services,Financial Data & Stock Exchanges,CORE,S&P 500,51209302016.0,3.606,0.10055,ESPECULATIVO,-1,189.91,56.11,178.91,274.42,True,False,False,42.77,3.44,1671160960.0,1260327040.0,53.12,4.7,237.91,25.27,1,4,4,SIN SETUP,EVITAR,NULA,0,5.13,8,4,0,IGNORAR
CRWD,"CrowdStrike Holdings, Inc.",Technology,Software - Infrastructure,CORE,S&P 500,103232782336.0,1.072,-0.04137,BALANCEADO,1,407.05,50.74,405.16,460.41,True,False,False,,23.29,-46664000.0,-162502000.0,18.34,,489.86,20.34,1,2,4,SIN SETUP,EVITAR,NULA,0,5.55,6,5,-1,IGNORAR
MDLZ,"Mondelez International, Inc.",Consumer Defensive,Confectioners,CORE,S&P 500,72669315072.0,0.389,0.09332,DEFENSIVO,-1,56.62,43.25,58.56,59.96,False,True,False,29.96,2.81,4990000128.0,2451000064.0,84.85,4.4,66.21,16.93,1,4,4,PULLBACK,DEBILITÁNDOSE,NULA,0,5.62,4,5,-1,IGNORAR
MET,"MetLife, Inc.",Financial Services,Insurance - Life,CORE,S&P 500,50790662144.0,0.733,0.12020001,DEFENSIVO,0,77.08,68.41,73.22,77.42,True,False,False,16.37,1.78,5961999872.0,3172999936.0,225.97,10.96,89.81,16.52,1,3,4,SIN SETUP,EVITAR,NULA,0,5.13,8,4,0,IGNORAR
UNH,UnitedHealth Group Incorporated,Healthcare,Healthcare Plans,CORE,Dow Jones,283698626560.0,0.408,0.12538,DEFENSIVO,-1,312.55,66.75,284.68,312.6,True,False,False,23.62,3.01,21624999936.0,12056000512.0,81.62,3.84,360.96,15.49,1,4,4,SIN SETUP,EVITAR,NULA,0,5.58,5,4,0,IGNORAR
COP,ConocoPhillips,Energy,Oil & Gas E&P,CORE,S&P 500,145372807168.0,0.192,0.12357,DEFENSIVO,-1,118.93,40.45,118.81,99.69,False,False,True,18.7,2.26,24160999424.0,7960999936.0,37.83,1.01,135.78,14.17,1,4,4,SIN SETUP,EVITAR,NULA,0,5.33,7,4,0,IGNORAR
OXY,Occidental Petroleum Corporation,Energy,Oil & Gas E&P,CORE,S&P 500,55449444352.0,0.23,0.05929,DEFENSIVO,-1,55.91,41.01,55.1,46.35,False,False,True,41.42,1.99,11255000064.0,1350000000.0,63.8,2.07,61.72,10.39,1,4,4,SIN SETUP,EVITAR,NULA,0,5.33,7,5,-1,IGNORAR
MPC,Marathon Petroleum Corporation,Energy,Oil & Gas Refining & Marketing,CORE,S&P 500,65909792768.0,0.577,0.24193001,DEFENSIVO,-1,223.62,45.01,219.28,190.1,False,False,True,16.93,3.81,9470999552.0,4043000064.0,142.65,3.63,244.67,9.41,1,4,4,SIN SETUP,EVITAR,NULA,0,5.33,7,4,0,IGNORAR
HUM,Humana Inc.,Healthcare,Healthcare Plans,CORE,S&P 500,23559628800.0,0.445,0.07039,DEFENSIVO,-1,195.36,60.36,181.35,241.34,True,False,False,19.83,1.33,3568999936.0,1188000000.0,74.81,3.72,212.08,8.56,1,4,4,SIN SETUP,EVITAR,NULA,0,5.58,5,4,0,IGNORAR
XLE,State Street Energy Select Sector SPDR ETF,,,ETF,Nasdaq,10390341632.0,,,SIN DATO,0,55.74,37.84,56.86,47.73,False,True,True,21.48,1.07,,,,,,,3,0,3,PULLBACK,EVITAR,NULA,0,1.8,10,3,0,IGNORAR
RBLX,Roblox Corporation,Communication Services,Electronic Gaming & Multimedia,CORE,S&P 500,42571972608.0,1.673,-3.67223,AGRESIVO,0,60.07,53.72,61.2,97.63,True,True,False,,107.85,-1006521984.0,-1065057024.0,480.75,,104.63,74.17,2,1,3,PULLBACK,EVITAR,NULA,0,6.56,1,3,0,IGNORAR
RKLB,Rocket Lab Corporation,Industrials,Aerospace & Defense,GROWTH,S&P 500,41754640384.0,2.205,-0.18837999,ESPECULATIVO,-1,72.52,55.13,69.81,59.47,True,False,True,,22.89,-185512992.0,-198208992.0,15.39,,86.68,19.53,2,2,3,TENDENCIA FIRME,EVITAR,NULA,0,5.93,2,3,0,IGNORAR
C,Citigroup Inc.,Financial Services,Banks - Diversified,CORE,S&P 500,230910115840.0,,0.07649,SIN DATO,0,132.0,76.49,114.31,104.88,True,False,True,16.32,1.2,,14744999936.0,,,133.0,0.76,2,1,3,TENDENCIA FIRME,SOBREEXTENDIDA,NULA,0,5.13,8,4,-1,IGNORAR
HOOD,"Robinhood Markets, Inc.",Financial Services,Capital Markets,GROWTH,S&P 500,77589389312.0,2.464,0.21993999,ESPECULATIVO,-1,86.18,66.23,75.31,107.39,True,False,False,42.04,8.5,,1883000064.0,136.04,,103.77,20.41,1,3,3,SIN SETUP,EVITAR,NULA,0,5.13,8,3,0,IGNORAR
AI,"C3.ai, Inc.",Technology,Software - Infrastructure,GROWTH,S&P 500,1310977152.0,2.07,-0.55012,ESPECULATIVO,-1,9.02,53.45,9.31,15.61,True,True,False,,1.81,-453099008.0,-434502016.0,8.37,,8.82,-2.24,2,1,2,PULLBACK,TOMA DE GANANCIA,NULA,0,5.55,6,3,-1,IGNORAR
SPY,State Street SPDR S&P 500 ETF Trust,,,ETF,Nasdaq,640152961024.0,,,SIN DATO,0,697.5,68.36,674.22,665.58,True,False,True,27.65,1.63,,,,,,,2,0,2,TENDENCIA FIRME,EVITAR,NULA,0,1.8,10,2,0,IGNORAR
QQQ,Invesco QQQ Trust,,,ETF,Nasdaq,249099599872.0,,,SIN DATO,0,633.68,69.69,600.68,597.92,True,False,True,33.48,1.77,,,,,,,2,0,2,TENDENCIA FIRME,EVITAR,NULA,0,1.8,10,2,0,IGNORAR
DIA,State Street SPDR Dow Jones Industrial Average ETF Trust,,,ETF,Nasdaq,39281348608.0,,,SIN DATO,0,483.51,60.18,479.69,469.33,True,False,True,23.7,1.35,,,,,,,2,0,2,TENDENCIA FIRME,EVITAR,NULA,0,1.8,10,2,0,IGNORAR
IWM,iShares Russell 2000 ETF,,,ETF,Nasdaq,75529371648.0,,,SIN DATO,0,268.76,67.36,256.73,244.81,True,False,True,19.46,1.23,,,,,,,2,0,2,TENDENCIA FIRME,EVITAR,NULA,0,1.8,10,2,0,IGNORAR
EEM,iShares MSCI Emerging Markets ETF,,,ETF,Nasdaq,46814330880.0,,,SIN DATO,0,62.22,65.7,59.2,54.63,True,False,True,17.3,1.18,,,,,,,2,0,2,TENDENCIA FIRME,EVITAR,NULA,0,1.8,10,2,0,IGNORAR
IVV,iShares Core S&P 500 ETF,,,ETF,Nasdaq,435513884672.0,,,SIN DATO,0,700.69,68.69,677.16,668.64,True,False,True,27.66,1.63,,,,,,,2,0,2,TENDENCIA FIRME,EVITAR,NULA,0,1.8,10,2,0,IGNORAR
TEM,"Tempus AI, Inc.",Healthcare,Health Information Services,GROWTH,S&P 500,9795869696.0,,-0.89481,SIN DATO,0,54.6,61.88,50.95,67.46,True,False,False,,19.79,-171512992.0,-245028000.0,270.11,,72.73,33.21,1,1,2,SIN SETUP,EVITAR,NULA,0,5.58,5,3,-1,IGNORAR
NET,"Cloudflare, Inc.",Technology,Software - Infrastructure,CORE,S&P 500,66870976512.0,1.875,-0.08164,ESPECULATIVO,0,189.99,46.21,193.82,202.0,False,True,False,,45.81,-42443000.0,-102267000.0,241.13,,233.47,22.88,1,1,2,PULLBACK,DEBILITÁNDOSE,NULA,0,5.55,6,2,0,IGNORAR
XLF,State Street Financial Select Sector SPDR ETF,,,ETF,Nasdaq,46005399552.0,,,SIN DATO,0,52.07,64.44,50.9,52.7,True,False,False,17.56,1.53,,,,,,,1,0,1,SIN SETUP,EVITAR,NULA,0,1.8,10,1,0,IGNORAR
XLK,State Street Technology Select Sector SPDR ETF,,,ETF,Nasdaq,40598917120.0,,,SIN DATO,0,149.22,69.61,139.07,139.28,True,False,False,35.47,1.0,,,,,,,1,0,1,SIN SETUP,EVITAR,NULA,0,1.8,10,1,0,IGNORAR
ARKK,ARK Innovation ETF,,,ETF,Nasdaq,,,,SIN DATO,0,76.81,64.85,70.97,77.48,True,False,False,50.57,,,,,,,,1,0,1,SIN SETUP,EVITAR,NULA,0,1.8,10,1,0,IGNORAR
