Ticker,Empresa,Sector,Industria,TipoUniverso,Universo,MarketCap,Beta,ROE,RiskProfile,RiskScore,Precio,RSI,MA50,MA200,MACD_Bull,Pullback,Trend,PE,PriceToBook,EBITDA,NetIncome,DebtToEquity,DebtToEbitda,TargetPrice,Upside_%,TechScore,FundScore,TotalScore,Setup,SignalState,Conviccion,CapitalSugerido_%,SectorScorePromedio,RankingSector,score_anterior,Evolucion,PrioridadRadar
REGN,"Regeneron Pharmaceuticals, Inc.",Healthcare,Biotechnology,CORE,S&P 500,79243337728.0,0.397,0.14864999,DEFENSIVO,-1,751.65,47.22,765.98,673.57,False,True,True,18.07,2.46,4245700096.0,4504900096.0,9.51,0.7,875.45,16.47,2,4,5,PULLBACK,SEGUIMIENTO,BAJA,4,5.58,5,6,-1,BAJA
CVX,Chevron Corporation,Energy,Oil & Gas Integrated,CORE,Dow Jones,369238278144.0,0.587,0.07231,DEFENSIVO,-1,187.02,40.48,191.84,164.51,False,True,True,27.92,1.97,37631000576.0,12298999808.0,24.32,1.24,207.96,11.2,2,4,5,PULLBACK,SEGUIMIENTO,BAJA,4,4.89,8,6,-1,BAJA
KO,The Coca-Cola Company,Consumer Defensive,Beverages - Non-Alcoholic,CORE,Dow Jones,323822944256.0,0.361,0.43323,DEFENSIVO,-1,75.68,45.2,77.58,71.6,False,True,True,24.75,10.06,16078000128.0,13107000320.0,139.79,2.98,83.67,10.56,2,4,5,PULLBACK,SEGUIMIENTO,BAJA,4,5.62,4,5,0,BAJA
MRK,"Merck & Co., Inc.",Healthcare,Drug Manufacturers - General,CORE,S&P 500,292360355840.0,0.275,0.36882,DEFENSIVO,-1,117.33,44.66,119.16,98.23,False,True,True,16.24,5.56,29105000448.0,18254000128.0,95.96,1.74,129.26,10.17,2,4,5,PULLBACK,SEGUIMIENTO,BAJA,4,5.58,5,5,0,BAJA
NOC,Northrop Grumman Corporation,Industrials,Aerospace & Defense,CORE,S&P 500,96487383040.0,0.046,0.26167,DEFENSIVO,-1,674.88,40.34,708.65,615.81,False,True,True,23.34,5.79,6819999744.0,4182000128.0,107.26,2.62,736.1,9.07,2,4,5,PULLBACK,SEGUIMIENTO,BAJA,4,6.07,1,5,0,BAJA
DUK,Duke Energy Corporation,Utilities,Utilities - Regulated Electric,CORE,S&P 500,100063109120.0,0.454,0.09724,DEFENSIVO,-1,128.52,44.28,129.11,123.24,False,True,True,20.38,1.97,16280999936.0,4904999936.0,171.84,5.6,139.65,8.66,2,4,5,PULLBACK,SEGUIMIENTO,BAJA,4,4.83,9,5,0,BAJA
XOM,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,CORE,Dow Jones,622112210944.0,0.288,0.110810004,DEFENSIVO,-1,150.67,40.74,154.7,125.77,False,True,True,22.34,2.41,59385999360.0,28843999232.0,18.94,0.85,162.71,7.99,2,4,5,PULLBACK,SEGUIMIENTO,BAJA,4,4.89,8,6,-1,BAJA
SO,The Southern Company,Utilities,Utilities - Regulated Electric,CORE,S&P 500,106969882624.0,0.405,0.11043,DEFENSIVO,-1,94.88,43.96,95.33,92.61,False,True,True,24.21,2.95,13927000064.0,4341000192.0,190.59,5.32,102.18,7.7,2,4,5,PULLBACK,SEGUIMIENTO,BAJA,4,4.83,9,5,0,BAJA
NEE,"NextEra Energy, Inc.",Utilities,Utilities - Regulated Electric,CORE,S&P 500,189366353920.0,0.733,0.083739996,DEFENSIVO,0,91.07,44.22,92.08,82.11,False,True,True,27.52,3.46,14138000384.0,6834999808.0,146.24,6.88,95.16,4.49,2,3,5,PULLBACK,SEGUIMIENTO,BAJA,4,4.83,9,5,0,BAJA
CB,Chubb Limited,Financial Services,Insurance - Property & Casualty,CORE,S&P 500,128891314176.0,0.503,0.14337,DEFENSIVO,-1,327.58,50.31,329.23,297.56,False,True,True,12.84,1.75,13267999744.0,10309999616.0,30.94,1.86,342.09,4.43,2,4,5,PULLBACK,SEGUIMIENTO,BAJA,4,5.0,7,6,-1,BAJA
SBUX,Starbucks Corporation,Consumer Cyclical,Restaurants,CORE,S&P 500,112631193600.0,0.944,,BALANCEADO,1,98.69,60.3,96.04,89.76,True,False,True,82.38,-13.42,5297299968.0,1368899968.0,,4.81,99.52,0.84,2,2,5,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.91,2,5,0,BAJA
CAT,Caterpillar Inc.,Industrials,Farm & Heavy Construction Machinery,CORE,Dow Jones,358236028928.0,1.519,0.43526,AGRESIVO,1,761.98,56.83,731.34,567.52,True,False,True,40.67,16.71,13960999936.0,8883999744.0,206.67,3.16,746.06,-2.09,2,2,5,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,6.07,1,5,0,BAJA
ORCL,Oracle Corporation,Technology,Software - Infrastructure,CORE,S&P 500,491501912064.0,1.597,0.57572,AGRESIVO,1,174.65,68.76,150.93,215.57,True,False,False,30.68,14.65,27441000448.0,16188000256.0,415.26,5.91,246.46,41.12,1,3,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.55,6,5,0,BAJA
MA,Mastercard Incorporated,Financial Services,Credit Services,CORE,S&P 500,465731977216.0,0.831,2.09915,BALANCEADO,1,518.26,57.53,512.36,551.06,True,False,False,31.59,60.3,20544000000.0,14968000512.0,256.04,0.97,657.11,26.79,1,3,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.0,7,5,0,BAJA
V,Visa Inc.,Financial Services,Credit Services,CORE,Dow Jones,609318338560.0,0.799,0.53954,DEFENSIVO,0,315.48,58.74,312.42,334.74,True,False,False,29.67,15.77,28987000832.0,20592001024.0,54.61,0.73,394.86,25.16,1,4,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.0,7,5,0,BAJA
BKNG,Booking Holdings Inc.,Consumer Cyclical,Travel Services,CORE,S&P 500,147502776320.0,1.198,,BALANCEADO,1,186.36,61.64,171.99,203.15,True,False,False,28.1,-26.63,10110000128.0,5404000256.0,,1.92,232.65,24.84,1,3,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.91,2,5,0,BAJA
PANW,"Palo Alto Networks, Inc.",Technology,Software - Infrastructure,CORE,S&P 500,134688956416.0,0.766,0.16259001,DEFENSIVO,0,165.46,52.71,160.25,186.08,True,False,False,92.21,12.35,1536499968.0,1281900032.0,4.89,0.3,205.96,24.48,1,4,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.55,6,5,0,BAJA
ELV,"Elevance Health, Inc.",Healthcare,Healthcare Plans,CORE,S&P 500,68479139840.0,0.498,0.1325,DEFENSIVO,-1,312.88,56.15,309.76,324.97,True,False,False,12.3,1.56,9040000000.0,5662000128.0,74.39,3.62,380.19,21.51,1,5,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.58,5,5,0,BAJA
EOG,"EOG Resources, Inc.",Energy,Oil & Gas E&P,CORE,S&P 500,71533092864.0,0.333,0.16829,DEFENSIVO,-1,133.51,44.29,131.07,117.14,False,False,True,14.62,2.4,11724000256.0,4979999744.0,30.62,0.78,149.73,12.15,1,5,5,SIN SETUP,SEGUIMIENTO,BAJA,4,4.89,8,5,0,BAJA
BAC,Bank of America Corporation,Financial Services,Banks - Diversified,CORE,S&P 500,390555009024.0,1.237,0.10217,AGRESIVO,1,54.1,71.23,50.69,51.12,True,False,False,14.28,1.42,,29055000576.0,,,60.56,11.95,1,3,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.0,7,5,0,BAJA
PGR,The Progressive Corporation,Financial Services,Insurance - Property & Casualty,CORE,S&P 500,118464413696.0,0.327,0.40448,DEFENSIVO,-1,205.07,55.38,203.79,224.98,True,False,False,10.51,3.91,14814000128.0,11308000256.0,23.42,0.48,228.48,11.41,1,5,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.0,7,6,-1,BAJA
AXP,American Express Company,Financial Services,Credit Services,CORE,Dow Jones,227389390848.0,1.133,0.33992,BALANCEADO,1,325.74,61.54,318.3,335.9,True,False,False,21.55,6.79,,10700999680.0,190.92,,359.63,10.4,1,3,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.0,7,5,0,BAJA
JPM,JPMorgan Chase & Co.,Financial Services,Banks - Diversified,CORE,Dow Jones,824828035072.0,1.043,0.16465001,BALANCEADO,1,308.6,59.93,299.48,303.56,True,False,False,14.65,2.41,,57512001536.0,,,334.43,8.37,1,3,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.0,7,5,0,BAJA
NFLX,"Netflix, Inc.",Communication Services,Entertainment,CORE,S&P 500,454370000896.0,1.669,0.42762002,AGRESIVO,0,107.52,78.17,91.61,106.04,True,False,False,42.34,16.99,13659992064.0,10981200896.0,63.78,1.24,114.03,6.06,1,4,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.89,3,5,0,BAJA
TGT,Target Corporation,Consumer Defensive,Discount Stores,CORE,S&P 500,55721615360.0,1.032,0.24034001,BALANCEADO,1,122.06,56.23,117.47,102.06,False,False,True,15.13,3.45,8072000000.0,3704999936.0,125.52,2.51,124.72,2.18,1,3,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.62,4,5,0,BAJA
TMUS,"T-Mobile US, Inc.",Communication Services,Telecom Services,CORE,S&P 500,213707472896.0,0.422,0.18177,DEFENSIVO,-1,195.88,39.19,209.32,218.77,False,True,False,19.64,3.57,32821000192.0,10992000000.0,208.85,3.77,268.68,37.17,2,3,4,PULLBACK,DEBILITÁNDOSE,NULA,0,5.89,3,6,-2,IGNORAR
LMT,Lockheed Martin Corporation,Industrials,Aerospace & Defense,CORE,S&P 500,140685606912.0,0.24,0.76865,DEFENSIVO,-1,606.04,41.26,636.48,520.32,False,True,True,28.43,20.8,8285000192.0,5016999936.0,338.8,2.75,667.85,10.2,2,3,4,PULLBACK,EVITAR,NULA,0,6.07,1,4,0,IGNORAR
CME,CME Group Inc.,Financial Services,Financial Data & Stock Exchanges,CORE,S&P 500,108352634880.0,0.296,0.1475,DEFENSIVO,-1,297.91,45.48,306.37,281.17,False,True,True,26.74,3.73,4590000128.0,4020999936.0,13.08,0.82,311.67,4.62,2,3,4,PULLBACK,EVITAR,NULA,0,5.0,7,4,0,IGNORAR
GS,"The Goldman Sachs Group, Inc.",Financial Services,Capital Markets,CORE,Dow Jones,267404050432.0,1.311,0.13861,AGRESIVO,1,898.67,59.46,869.36,819.17,True,False,True,16.46,2.53,,16243999744.0,596.07,,933.75,3.9,2,1,4,TENDENCIA FIRME,EVITAR,NULA,0,5.0,7,4,0,IGNORAR
JNJ,Johnson & Johnson,Healthcare,Drug Manufacturers - General,CORE,Dow Jones,573483646976.0,0.329,,DEFENSIVO,-1,235.41,41.01,241.34,202.35,False,True,True,21.59,7.03,34104750080.0,21040001024.0,60.5,1.45,241.92,2.76,2,3,4,PULLBACK,EVITAR,NULA,0,5.58,5,4,0,IGNORAR
AEP,"American Electric Power Company, Inc.",Utilities,Utilities - Regulated Electric,CORE,S&P 500,73125593088.0,0.57,0.12486,DEFENSIVO,-1,134.49,57.82,130.4,118.35,True,False,True,20.2,2.34,8956999680.0,3580000000.0,154.24,5.55,137.47,2.22,2,3,4,TENDENCIA FIRME,EVITAR,NULA,0,4.83,9,4,0,IGNORAR
MS,Morgan Stanley,Financial Services,Capital Markets,CORE,S&P 500,304885039104.0,1.182,0.15614,BALANCEADO,1,188.63,72.01,169.09,163.15,True,False,True,18.81,2.98,,16248999936.0,455.75,,190.33,0.9,2,1,4,TENDENCIA FIRME,SOBREEXTENDIDA,NULA,0,5.0,7,4,0,IGNORAR
SNOW,Snowflake Inc.,Technology,Software - Application,CORE,S&P 500,49848213504.0,1.228,-0.53908,AGRESIVO,1,143.63,42.5,164.38,211.1,False,True,False,,25.77,-1286213248.0,-1331616000.0,142.46,,237.89,65.63,1,2,4,PULLBACK,DEBILITÁNDOSE,NULA,0,5.55,6,4,0,IGNORAR
OKLO,Oklo Inc.,Utilities,Utilities - Independent Power Producers,GROWTH,S&P 500,11059803136.0,0.943,-0.12236,BALANCEADO,1,61.79,58.51,59.59,85.56,True,False,False,,6.93,-138772000.0,-105663000.0,0.1,,90.41,46.31,1,2,4,SIN SETUP,EVITAR,NULA,0,4.83,9,4,0,IGNORAR
SHOP,Shopify Inc.,Technology,Software - Application,CORE,S&P 500,165680709632.0,2.822,0.09836,ESPECULATIVO,-1,126.05,56.4,120.43,141.35,True,False,False,135.48,12.32,1928999936.0,1231000064.0,1.4,0.1,159.7,26.69,1,4,4,SIN SETUP,EVITAR,NULA,0,5.55,6,4,0,IGNORAR
COIN,"Coinbase Global, Inc.",Financial Services,Financial Data & Stock Exchanges,CORE,S&P 500,52057399296.0,3.606,0.10055,ESPECULATIVO,-1,189.63,54.82,179.23,273.65,True,False,False,43.48,3.5,1671160960.0,1260327040.0,53.12,4.7,237.91,25.46,1,4,4,SIN SETUP,EVITAR,NULA,0,5.0,7,4,0,IGNORAR
CRWD,"CrowdStrike Holdings, Inc.",Technology,Software - Infrastructure,CORE,S&P 500,104321622016.0,1.072,-0.04137,BALANCEADO,1,411.74,52.14,405.04,459.95,True,False,False,,23.53,-46664000.0,-162502000.0,18.34,,489.86,18.97,1,2,4,SIN SETUP,EVITAR,NULA,0,5.55,6,4,0,IGNORAR
MDLZ,"Mondelez International, Inc.",Consumer Defensive,Confectioners,CORE,S&P 500,73163448320.0,0.389,0.09332,DEFENSIVO,-1,56.81,44.46,58.5,59.91,False,True,False,30.16,2.83,4990000128.0,2451000064.0,84.85,4.4,66.21,16.54,1,4,4,PULLBACK,DEBILITÁNDOSE,NULA,0,5.62,4,5,-1,IGNORAR
MET,"MetLife, Inc.",Financial Services,Insurance - Life,CORE,S&P 500,51288125440.0,0.733,0.12020001,DEFENSIVO,0,77.54,69.48,73.24,77.41,True,False,False,16.53,1.8,5961999872.0,3172999936.0,225.97,10.96,89.81,15.83,1,3,4,SIN SETUP,EVITAR,NULA,0,5.0,7,4,0,IGNORAR
UNH,UnitedHealth Group Incorporated,Healthcare,Healthcare Plans,CORE,Dow Jones,285246226432.0,0.408,0.12538,DEFENSIVO,-1,314.23,68.34,285.31,312.62,True,False,False,23.75,3.03,21624999936.0,12056000512.0,81.62,3.84,360.96,14.87,1,4,4,SIN SETUP,EVITAR,NULA,0,5.58,5,4,0,IGNORAR
COP,ConocoPhillips,Energy,Oil & Gas E&P,CORE,S&P 500,146552356864.0,0.192,0.12357,DEFENSIVO,-1,121.24,45.66,119.14,99.85,False,False,True,18.85,2.28,24160999424.0,7960999936.0,37.83,1.01,135.78,11.99,1,4,4,SIN SETUP,EVITAR,NULA,0,4.89,8,4,0,IGNORAR
OXY,Occidental Petroleum Corporation,Energy,Oil & Gas E&P,CORE,S&P 500,55678726144.0,0.23,0.05929,DEFENSIVO,-1,56.43,43.06,55.32,46.42,False,False,True,41.59,2.0,11255000064.0,1350000000.0,63.8,2.07,61.72,9.37,1,4,4,SIN SETUP,EVITAR,NULA,0,4.89,8,4,0,IGNORAR
MPC,Marathon Petroleum Corporation,Energy,Oil & Gas Refining & Marketing,CORE,S&P 500,66060111872.0,0.577,0.24193001,DEFENSIVO,-1,228.99,50.25,220.1,190.41,False,False,True,16.97,3.82,9470999552.0,4043000064.0,142.65,3.63,244.67,6.85,1,4,4,SIN SETUP,EVITAR,NULA,0,4.89,8,4,0,IGNORAR
HUM,Humana Inc.,Healthcare,Healthcare Plans,CORE,S&P 500,23780319232.0,0.445,0.07039,DEFENSIVO,-1,198.56,63.07,181.52,241.13,True,False,False,20.02,1.35,3568999936.0,1188000000.0,74.81,3.72,212.08,6.81,1,4,4,SIN SETUP,EVITAR,NULA,0,5.58,5,4,0,IGNORAR
VLO,Valero Energy Corporation,Energy,Oil & Gas Refining & Marketing,CORE,S&P 500,70567206912.0,0.612,0.08299,DEFENSIVO,0,240.9,54.3,223.82,178.06,False,False,True,31.22,2.97,7599000064.0,2340999936.0,43.99,1.54,246.67,2.39,1,3,4,SIN SETUP,EVITAR,NULA,0,4.89,8,5,-1,IGNORAR
RBLX,Roblox Corporation,Communication Services,Electronic Gaming & Multimedia,CORE,S&P 500,42798755840.0,1.673,-3.67223,AGRESIVO,0,60.11,53.85,61.08,97.4,True,True,False,,108.42,-1006521984.0,-1065057024.0,480.75,,104.63,74.06,2,1,3,PULLBACK,EVITAR,NULA,0,5.89,3,3,0,IGNORAR
RKLB,Rocket Lab Corporation,Industrials,Aerospace & Defense,GROWTH,S&P 500,41927372800.0,2.205,-0.18837999,ESPECULATIVO,-1,79.96,62.96,69.81,59.69,True,False,True,,22.99,-185512992.0,-198208992.0,15.39,,86.68,8.41,2,2,3,TENDENCIA FIRME,EVITAR,NULA,0,6.07,1,3,0,IGNORAR
C,Citigroup Inc.,Financial Services,Banks - Diversified,CORE,S&P 500,230603980800.0,,0.07649,SIN DATO,0,130.86,73.95,114.57,105.11,True,False,True,16.29,1.2,,14744999936.0,,,133.0,1.64,2,1,3,TENDENCIA FIRME,SOBREEXTENDIDA,NULA,0,5.0,7,3,0,IGNORAR
HOOD,"Robinhood Markets, Inc.",Financial Services,Capital Markets,GROWTH,S&P 500,78322335744.0,2.464,0.21993999,ESPECULATIVO,-1,84.72,62.84,75.29,107.35,True,False,False,42.44,8.58,,1883000064.0,136.04,,103.77,22.49,1,3,3,SIN SETUP,EVITAR,NULA,0,5.0,7,3,0,IGNORAR
AI,"C3.ai, Inc.",Technology,Software - Infrastructure,GROWTH,S&P 500,1357746432.0,2.07,-0.55012,ESPECULATIVO,-1,9.03,52.31,9.28,15.54,True,True,False,,1.87,-453099008.0,-434502016.0,8.37,,8.82,-2.35,2,1,2,PULLBACK,TOMA DE GANANCIA,NULA,0,5.55,6,1,1,IGNORAR
SPY,State Street SPDR S&P 500 ETF Trust,,,ETF,Nasdaq,642025193472.0,,,SIN DATO,0,699.04,68.5,674.46,666.0,True,False,True,27.73,1.63,,,,,,,2,0,2,TENDENCIA FIRME,EVITAR,NULA,0,1.7,10,2,0,IGNORAR
QQQ,Invesco QQQ Trust,,,ETF,Nasdaq,249909395456.0,,,SIN DATO,0,636.38,70.07,601.16,598.36,True,False,True,33.59,1.78,,,,,,,2,0,2,TENDENCIA FIRME,SOBREEXTENDIDA,NULA,0,1.7,10,2,0,IGNORAR
DIA,State Street SPDR Dow Jones Industrial Average ETF Trust,,,ETF,Nasdaq,39386554368.0,,,SIN DATO,0,483.74,60.37,479.55,469.55,True,False,True,23.76,1.35,,,,,,,2,0,2,TENDENCIA FIRME,EVITAR,NULA,0,1.7,10,2,0,IGNORAR
IWM,iShares Russell 2000 ETF,,,ETF,Nasdaq,75602444288.0,,,SIN DATO,0,268.38,66.07,256.85,245.08,True,False,True,19.47,1.23,,,,,,,2,0,2,TENDENCIA FIRME,EVITAR,NULA,0,1.7,10,2,0,IGNORAR
EEM,iShares MSCI Emerging Markets ETF,,,ETF,Nasdaq,46810566656.0,,,SIN DATO,0,62.31,65.94,59.25,54.7,True,False,True,17.3,1.18,,,,,,,2,0,2,TENDENCIA FIRME,EVITAR,NULA,0,1.7,10,2,0,IGNORAR
XLE,State Street Energy Select Sector SPDR ETF,,,ETF,Nasdaq,10437879808.0,,,SIN DATO,0,56.42,42.28,56.96,47.8,False,True,True,21.58,1.07,,,,,,,2,0,2,PULLBACK,EVITAR,NULA,0,1.7,10,3,-1,IGNORAR
IVV,iShares Core S&P 500 ETF,,,ETF,Nasdaq,436809826304.0,,,SIN DATO,0,702.25,68.79,677.41,669.06,True,False,True,27.74,1.63,,,,,,,2,0,2,TENDENCIA FIRME,EVITAR,NULA,0,1.7,10,2,0,IGNORAR
TEM,"Tempus AI, Inc.",Healthcare,Health Information Services,GROWTH,S&P 500,10007189504.0,,-0.89481,SIN DATO,0,53.33,57.59,50.93,67.42,True,False,False,,20.22,-171512992.0,-245028000.0,270.11,,72.73,36.38,1,1,2,SIN SETUP,EVITAR,NULA,0,5.58,5,2,0,IGNORAR
NET,"Cloudflare, Inc.",Technology,Software - Infrastructure,CORE,S&P 500,66953691136.0,1.875,-0.08164,ESPECULATIVO,0,191.71,47.03,194.25,201.99,False,True,False,,45.87,-42443000.0,-102267000.0,241.13,,233.47,21.78,1,1,2,PULLBACK,DEBILITÁNDOSE,NULA,0,5.55,6,2,0,IGNORAR
XLF,State Street Financial Select Sector SPDR ETF,,,ETF,Nasdaq,46217424896.0,,,SIN DATO,0,52.09,64.11,50.87,52.7,True,False,False,17.64,1.54,,,,,,,1,0,1,SIN SETUP,EVITAR,NULA,0,1.7,10,1,0,IGNORAR
XLK,State Street Technology Select Sector SPDR ETF,,,ETF,Nasdaq,40721338368.0,,,SIN DATO,0,150.29,70.81,139.26,139.4,True,False,False,35.58,1.0,,,,,,,1,0,1,SIN SETUP,SOBREEXTENDIDA,NULA,0,1.7,10,1,0,IGNORAR
ARKK,ARK Innovation ETF,,,ETF,Nasdaq,,,,SIN DATO,0,76.06,61.69,71.03,77.51,True,False,False,50.75,,,,,,,,1,0,1,SIN SETUP,EVITAR,NULA,0,1.7,10,1,0,IGNORAR
